"","Row","Column","Block","Population","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample"
"992",18,10,"3","3","5","2","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"993",18,9,"3","4","4","3","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"994",18,8,"3","68","1","3","08/13/2020","0",0,1,"5th ins",0,4,0,0,0,0,0,0,0,"","August"
"995",18,6,"3","2","3","3","08/13/2020","0",0,0,"",0,17,0,0,0,0,2,0,0,"","August"
"996",18,5,"3","46","4","5","08/13/2020","0",0,1,"5th ins",1,4,0,0,0,0,0,0,0,"","August"
"997",18,4,"3","64","5","4","08/13/2020","0",0,0,"",1,34,0,0,0,0,0,0,0,"","August"
"998",18,3,"3","61","1","4","08/13/2020","0",0,1,"1 egg",0,4,0,0,0,0,0,0,0,"","August"
"999",18,2,"3","39","2","3","08/13/2020","0",0,1,"1 egg",0,4,0,0,0,0,0,0,0,"","August"
"1000",18,1,"3","5","1","2","08/13/2020","0",0,1,"2nd/3rd ins",0,16,0,0,0,0,0,0,0,"","August"
"1001",17,46,"4","1","4","4","08/15/2020","0",0,0,"",0,26,0,0,0,0,0,3,0,"","August"
"1002",17,45,"4","27","5","5","08/15/2020","0",0,1,"1 egg",0,2,0,0,0,0,0,0,0,"","August"
"1003",17,43,"4","30","3","2","08/15/2020","0",0,2,"1st ins, 1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1004",17,41,"4","19","2","3","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1005",17,38,"4","26","1","5","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1006",17,36,"4","16","3","2","08/15/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1007",17,33,"4","67","3","4","08/15/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1008",17,32,"4","36","4","3","08/15/2020","0",0,1,"1 egg",0,5,0,0,0,0,0,0,0,"","August"
"1009",17,31,"4","74","1","1","08/15/2020","0",0,1,"2nd ins",0,9,0,0,6,0,0,0,0,"","August"
"1010",17,30,"4","49","2","5","08/15/2020","0",0,0,"",0,4,0,0,0,0,0,27,0,"","August"
"1011",17,29,"4","5","5","1","08/15/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1012",17,28,"4","12","4","3","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1013",17,27,"4","61","3","2","08/15/2020","0",0,1,"1 egg",0,25,0,0,0,0,0,0,0,"","August"
"1014",17,26,"4","18","1","5","08/15/2020","0",0,0,"",0,8,165,0,0,0,1,1,0,"","August"
"1015",17,25,"3","13","1","1","08/15/2020","0",0,1,"1 egg",0,5,0,40,0,0,0,0,0,"","August"
"1016",17,24,"3","16","1","3","08/15/2020","0",0,2,"2 eggs",0,0,0,0,0,0,0,0,0,"","August"
"1017",17,22,"3","67","3","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1018",17,20,"3","40","1","1","08/15/2020","0",0,0,"",0,1,0,0,4,0,0,0,0,"","August"
"1019",17,19,"3","77","5","2","08/15/2020","0",0,0,"",0,11,0,0,2,0,0,0,0,"","August"
"1020",17,18,"3","15","4","5","08/15/2020","0",0,2,"1 egg, 1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1021",17,17,"3","12","2","5","08/15/2020","0",0,0,"",0,2,0,0,3,0,0,1,0,"","August"
"1022",17,16,"3","40","2","1","08/15/2020","0",0,1,"3rd ins",0,1,0,0,0,0,0,0,0,"","August"
"1023",17,14,"3","13","5","1","08/15/2020","0",0,0,"",0,49,0,0,3,0,0,0,0,"","August"
"1024",17,13,"3","11","2","1","08/15/2020","0",0,0,"",0,7,0,0,8,0,0,0,0,"","August"
"1025",17,12,"3","67","4","4","08/15/2020","0",0,1,"1 egg",0,10,0,0,4,0,0,0,0,"","August"
"1026",17,11,"3","69","2","3","08/15/2020","0",0,0,"",0,15,0,0,25,0,0,0,0,"","August"
"1027",17,10,"3","39","4","5","08/15/2020","0",0,0,"",0,11,0,0,3,0,0,0,0,"","August"
"1028",17,9,"3","79","1","5","08/15/2020","0",0,0,"",0,16,0,0,1,0,0,0,0,"","August"
"1029",17,8,"3","46","3","4","08/15/2020","0",0,0,"",0,4,0,0,4,0,0,0,1,"","August"
"1030",17,7,"3","3","4","5","08/15/2020","0",0,0,"",0,17,0,0,3,0,0,0,0,"","August"
"1031",17,6,"3","79","5","4","08/15/2020","0",0,0,"",0,8,0,0,9,0,0,0,0,"","August"
"1032",17,4,"3","12","5","5","08/15/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1033",17,3,"3","62","5","1","08/15/2020","0",0,1,"1 egg",0,22,0,0,0,0,0,0,0,"","August"
"1034",17,2,"3","8","2","1","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1035",17,1,"3","6","4","3","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1036",16,46,"4","12","3","5","08/15/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1037",16,44,"4","18","3","5","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,1,0,0,"","August"
"1038",16,43,"4","3","2","3","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1039",16,42,"4","20","5","3","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1040",16,41,"4","2","4","1","08/15/2020","0",0,1,"1 egg",0,3,0,0,0,0,2,0,0,"","August"
"1041",16,40,"4","39","1","2","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1042",16,39,"4","68","3","2","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1043",16,38,"4","79","2","3","08/15/2020","0",0,1,"2nd/3rd ins",0,0,10,0,0,0,0,0,0,"","August"
"1044",16,37,"4","3","3","1","08/15/2020","0",0,1,"3th ins",0,2,0,0,0,0,0,0,0,"","August"
"1045",16,35,"4","67","1","1","08/15/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1046",16,34,"4","31","2","4","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1047",16,33,"4","18","2","5","08/15/2020","0",0,0,"",0,25,0,0,24,0,0,1,0,"","August"
"1048",16,32,"4","79","5","5","08/15/2020","0",0,1,"5th ins",0,12,0,0,0,0,0,3,0,"","August"
"1049",16,30,"4","19","1","4","08/15/2020","0",0,0,"",0,3,0,0,1,0,0,0,0,"","August"
"1050",16,29,"4","30","2","5","08/15/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1051",16,28,"4","2","4","2","08/15/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1052",16,27,"4","27","1","2","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1053",16,25,"3","19","1","3","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1054",16,24,"3","2","3","2","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1055",16,23,"3","1","5","3","08/15/2020","0",0,2,"1 egg, 1st/2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1056",16,22,"3","39","4","4","08/15/2020","0",0,2,"1 egg, 1st/2nd ins",0,6,0,0,0,0,1,0,0,"","August"
"1057",16,21,"3","61","4","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1058",16,20,"3","4","2","3","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1059",16,18,"3","4","5","5","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1060",16,17,"3","5","4","5","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1061",16,16,"3","7","5","4","08/15/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1062",16,15,"3","67","5","4","08/15/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1063",16,14,"3","49","2","2","08/15/2020","0",0,1,"1st ins",0,21,0,0,4,0,0,0,0,"","August"
"1064",16,13,"3","41","1","2","08/15/2020","0",0,1,"2nd/3rd ins",0,28,0,0,0,0,1,0,0,"","August"
"1065",16,12,"3","5","2","1","08/15/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1066",16,11,"3","46","4","4","08/15/2020","0",0,0,"",0,10,0,0,6,0,2,0,0,"","August"
"1067",16,10,"3","15","5","3","08/15/2020","0",0,1,"2nd ins",0,5,0,0,0,0,0,0,0,"","August"
"1068",16,9,"3","21","4","2","08/15/2020","0",0,0,"",0,9,0,0,3,0,0,0,2,"","August"
"1069",16,8,"3","36","5","1","08/15/2020","0",0,1,"1 egg",0,8,0,0,5,0,0,0,0,"","August"
"1070",16,7,"3","31","1","2","08/15/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1071",16,6,"3","21","3","2","08/15/2020","0",0,0,"",0,23,0,0,6,0,0,0,0,"","August"
"1072",16,5,"3","29","4","4","08/15/2020","0",0,1,"5th ins",0,1,0,0,0,0,0,0,0,"","August"
"1073",16,4,"3","77","2","1","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1074",16,2,"3","57","4","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1075",16,1,"3","15","4","2","08/15/2020","0",0,0,"",0,7,0,0,0,0,0,0,1,"","August"
"1076",15,45,"4","41","4","5","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1077",15,44,"4","3","2","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1078",15,43,"4","20","5","2","08/15/2020","0",0,1,"1 egg",0,4,0,0,0,0,0,0,0,"","August"
"1079",15,42,"4","3","3","4","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1080",15,41,"4","40","3","3","08/15/2020","0",0,0,"",0,9,0,0,0,0,1,0,0,"","August"
"1081",15,40,"4","9","1","1","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1082",15,39,"4","40","2","5","08/15/2020","0",0,0,"",0,7,0,0,2,0,1,0,0,"","August"
"1083",15,38,"4","56","4","5","08/15/2020","0",0,0,"",0,5,0,0,20,0,2,0,0,"","August"
"1084",15,37,"4","5","1","1","08/15/2020","0",1,0,"emerged chrysalis shell",0,18,0,0,10,0,1,0,0,"","August"
"1085",15,36,"4","72","4","2","08/15/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1086",15,35,"4","57","4","1","08/15/2020","0",0,0,"",0,28,0,0,2,0,0,0,0,"","August"
"1087",15,33,"4","4","5","1","08/15/2020","0",0,0,"",0,1,0,0,2,0,0,1,0,"","August"
"1088",15,31,"4","69","1","1","08/15/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1089",15,30,"4","31","3","5","08/15/2020","0",0,1,"2nd/3rd ins",0,8,65,0,0,0,1,0,0,"","August"
"1090",15,29,"4","14","2","5","08/15/2020","0",0,0,"",0,9,0,0,0,0,2,0,0,"","August"
"1091",15,28,"4","15","3","3","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1092",15,26,"4","29","3","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1093",15,25,"3","74","1","2","08/15/2020","0",0,0,"",0,28,0,0,1,0,0,0,0,"","August"
"1094",15,24,"3","68","3","1","08/15/2020","0",0,0,"",0,12,0,1,41,0,0,0,0,"","August"
"1095",15,23,"3","27","5","4","08/15/2020","0",0,0,"",0,39,0,0,19,0,0,0,0,"","August"
"1096",15,22,"3","7","4","1","08/15/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1097",15,21,"3","67","2","4","08/15/2020","0",0,2,"2 eggs",0,0,0,0,0,0,0,0,0,"","August"
"1098",15,20,"3","27","3","1","08/15/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1099",15,18,"3","21","2","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1100",15,17,"3","57","3","4","08/15/2020","0",0,0,"",0,0,0,0,0,0,2,0,0,"","August"
"1101",15,16,"3","1","5","5","08/15/2020","0",0,0,"",0,8,0,0,0,0,1,0,0,"","August"
"1102",15,15,"3","14","3","3","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1103",15,14,"3","17","3","3","08/15/2020","0",0,0,"",0,10,0,0,0,0,2,0,0,"","August"
"1104",15,13,"3","27","3","4","08/15/2020","0",0,0,"",0,14,0,0,16,0,0,0,0,"","August"
"1105",15,12,"3","68","4","2","08/15/2020","0",0,0,"",0,23,0,0,3,0,0,0,0,"","August"
"1106",15,11,"3","68","2","2","08/15/2020","0",0,0,"",1,21,0,0,7,0,0,0,0,"","August"
"1107",15,10,"3","8","3","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1108",15,9,"3","18","3","3","08/15/2020","0",0,0,"",0,13,0,0,0,0,3,0,0,"","August"
"1109",15,8,"3","57","2","4","08/15/2020","0",0,0,"",0,17,0,0,4,0,0,0,0,"","August"
"1110",15,7,"3","17","4","3","08/15/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1111",15,6,"3","31","2","3","08/15/2020","0",0,1,"1st/2nd ins",0,5,0,0,0,0,0,0,0,"","August"
"1112",15,5,"3","46","4","3","08/15/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1113",15,4,"3","27","4","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1114",15,3,"3","41","1","3","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1115",15,1,"3","4","5","4","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1116",14,46,"4","35","5","1","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1117",14,45,"4","5","1","5","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1118",14,43,"4","41","1","2","08/15/2020","0",0,0,"",0,5,0,0,3,0,0,0,0,"","August"
"1119",14,42,"4","39","1","5","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1120",14,41,"4","19","2","4","08/15/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1121",14,39,"4","13","2","1","08/15/2020","0",0,0,"",0,2,1,0,12,0,2,0,0,"","August"
"1122",14,38,"4","17","1","5","08/15/2020","0",0,0,"",0,11,0,0,0,0,1,0,0,"14 white cluster eggs (could be tussock moth eggs)","August"
"1123",14,37,"4","35","4","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1124",14,36,"4","41","2","2","08/15/2020","0",0,2,"1st ins, 1 egg",0,0,0,0,0,0,1,0,0,"","August"
"1125",14,34,"4","5","4","3","08/15/2020","0",0,0,"",0,0,0,0,1,0,1,0,0,"","August"
"1126",14,32,"4","12","2","3","08/15/2020","0",0,2,"1 chrysalis, 1 egg",0,21,0,16,0,0,0,5,0,"","August"
"1127",14,31,"4","2","1","3","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1128",14,30,"4","47","2","1","08/15/2020","0",0,0,"",0,12,0,0,2,0,0,0,0,"","August"
"1129",14,29,"4","19","1","2","08/15/2020","0",0,0,"",0,4,0,0,0,0,1,0,2,"","August"
"1130",14,28,"4","46","5","2","08/15/2020","0",0,1,"2nd ins",0,5,0,0,0,0,0,0,0,"","August"
"1131",14,27,"4","6","5","2","08/15/2020","0",0,0,"",0,33,3,0,36,0,4,0,0,"","August"
"1132",14,26,"4","13","2","5","08/15/2020","0",0,0,"",0,6,0,45,0,0,0,0,0,"","August"
"1133",14,25,"3","40","4","2","08/15/2020","0",0,0,"",0,4,0,0,3,0,1,0,0,"","August"
"1134",14,24,"3","31","4","4","08/15/2020","0",0,0,"",0,10,0,0,2,0,1,0,0,"","August"
"1135",14,23,"3","49","4","1","08/15/2020","0",0,0,"",0,15,0,0,0,0,0,1,0,"","August"
"1136",14,22,"3","49","3","3","08/15/2020","0",0,0,"",0,17,0,0,7,0,1,0,0,"","August"
"1137",14,21,"3","46","4","2","08/15/2020","0",0,0,"",0,12,32,0,0,0,0,0,0,"","August"
"1138",14,20,"3","31","4","3","08/15/2020","0",0,0,"",0,12,0,350,1,0,0,0,0,"","August"
"1139",14,19,"3","30","4","2","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1140",14,18,"3","62","4","3","08/15/2020","0",0,0,"",0,18,0,0,0,0,0,0,1,"","August"
"1141",14,17,"3","47","3","2","08/15/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1142",14,16,"3","35","2","5","08/15/2020","0",0,0,"",1,7,0,0,1,0,1,0,0,"14 white cluster eggs (could be tussock moth eggs)","August"
"1143",14,15,"3","77","5","4","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1144",14,14,"3","13","2","4","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1145",14,13,"3","29","2","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1146",14,12,"3","35","3","1","08/15/2020","0",0,0,"",1,1,0,0,3,0,0,0,0,"","August"
"1147",14,11,"3","74","2","4","08/15/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1148",14,10,"3","57","3","1","08/15/2020","0",0,0,"",0,12,0,0,76,0,0,0,0,"","August"
"1149",14,9,"3","19","3","4","08/15/2020","0",0,0,"",0,1,0,5,0,0,0,0,0,"","August"
"1150",14,8,"3","7","1","5","08/15/2020","0",0,1,"2nd ins",0,12,0,0,0,0,0,0,0,"","August"
"1151",14,7,"3","21","1","4","08/15/2020","0",0,0,"",1,9,0,0,0,0,0,0,0,"","August"
"1152",14,6,"3","4","1","5","08/15/2020","0",0,1,"1st ins",0,14,0,0,0,0,1,0,0,"","August"
"1153",14,5,"3","41","2","1","08/15/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1154",14,3,"3","21","1","3","08/15/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"1155",14,2,"3","21","4","5","08/15/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","August"
"1156",14,1,"3","57","2","3","08/15/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1157",13,46,"4","68","1","2","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1158",13,45,"4","19","5","1","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1159",13,44,"4","27","3","2","08/15/2020","0",0,1,"1 egg",0,5,0,0,0,0,0,0,0,"","August"
"1160",13,42,"4","19","5","5","08/15/2020","0",0,2,"1st ins, 1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1161",13,41,"4","12","1","3","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1162",13,39,"4","5","1","3","08/15/2020","0",0,0,"",1,7,0,0,0,0,0,0,0,"","August"
"1163",13,38,"4","9","2","5","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,19,0,"","August"
"1164",13,37,"4","39","5","4","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1165",13,36,"4","79","4","3","08/15/2020","0",0,0,"",0,30,0,0,23,0,0,2,0,"","August"
"1166",13,35,"4","6","5","3","08/15/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","August"
"1167",13,34,"4","35","2","4","08/15/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1168",13,32,"4","61","3","4","08/15/2020","0",0,0,"",0,19,0,1,0,0,3,0,0,"","August"
"1169",13,31,"4","1","2","5","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1170",13,30,"4","7","5","1","08/15/2020","0",0,0,"",0,21,0,0,0,0,2,0,0,"","August"
"1171",13,29,"4","12","1","2","08/15/2020","0",0,0,"",0,12,0,0,0,0,1,0,0,"","August"
"1172",13,28,"4","11","1","1","08/15/2020","0",1,0,"1 empty chrysalis",0,1,1,0,0,0,0,0,0,"","August"
"1173",13,27,"4","1","2","3","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1174",13,26,"4","49","1","2","08/15/2020","0",0,0,"",0,17,0,0,18,0,0,0,0,"","August"
"1175",13,25,"3","62","2","4","08/15/2020","0",0,0,"",0,29,0,0,3,0,1,0,0,"","August"
"1176",13,24,"3","11","2","3","08/15/2020","0",0,0,"",0,10,0,0,1,0,0,0,0,"","August"
"1177",13,23,"3","56","4","3","08/15/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1178",13,22,"3","46","3","3","08/15/2020","0",0,0,"",0,4,0,25,0,0,0,0,0,"","August"
"1179",13,21,"3","19","3","1","08/15/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1180",13,20,"3","20","5","5","08/15/2020","0",0,0,"",0,8,0,4,0,0,0,0,0,"","August"
"1181",13,19,"3","72","3","2","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1182",13,18,"3","14","5","5","08/15/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1183",13,17,"3","14","1","2","08/15/2020","0",0,1,"2nd/3rd instar",2,2,0,0,0,0,0,1,0,"","August"
"1184",13,16,"3","61","4","3","08/15/2020","0",0,0,"",0,4,0,0,2,0,0,0,0,"","August"
"1185",13,15,"3","62","1","4","08/15/2020","0",0,0,"",1,2,0,0,0,0,0,0,0,"","August"
"1186",13,14,"3","61","5","3","08/15/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1187",13,13,"3","17","1","2","08/15/2020","0",0,0,"",1,14,0,0,0,0,8,0,0,"","August"
"1188",13,11,"3","49","2","4","08/15/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1189",13,10,"3","49","1","1","08/15/2020","0",0,1,"2nd ins",1,5,0,0,0,0,0,0,0,"","August"
"1190",13,9,"3","77","4","4","08/15/2020","0",0,0,"",0,13,0,0,0,0,0,0,0,"","August"
"1191",13,8,"3","42","2","5","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1192",13,6,"3","35","5","5","08/15/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1193",13,4,"3","41","1","4","08/15/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1194",13,3,"3","13","1","3","08/15/2020","0",0,1,"1st ins",0,4,0,0,0,0,0,0,0,"","August"
"1195",13,2,"3","39","3","1","08/15/2020","0",0,0,"",0,11,0,0,0,0,1,0,0,"","August"
"1196",13,1,"3","72","2","2","08/15/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1197",12,46,"4","21","5","4","08/16/2020","0",0,0,"",0,3,13,0,13,0,0,0,0,"","August"
"1198",12,45,"4","21","5","5","08/16/2020","0",0,1,"4th ins",0,2,0,0,0,0,0,0,0,"","August"
"1199",12,44,"4","64","5","2","08/16/2020","0",0,0,"",0,2,0,0,1,0,0,0,0,"","August"
"1200",12,43,"4","19","1","5","08/16/2020","0",0,0,"",0,4,0,0,0,0,4,0,0,"","August"
"1201",12,42,"4","47","5","3","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1202",12,41,"4","13","1","2","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1203",12,40,"4","45","2","2","08/16/2020","0",0,1,"4th ins",0,0,0,0,0,0,0,0,0,"","August"
"1204",12,39,"4","68","1","1","08/16/2020","0",0,2,"2 eggs",0,2,0,0,0,0,0,0,0,"","August"
"1205",12,38,"4","57","2","5","08/16/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1206",12,37,"4","40","4","1","08/16/2020","0",0,3,"2 eggs, 1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1207",12,36,"4","14","4","1","08/16/2020","0",0,2,"1 egg, 1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1208",12,35,"4","72","3","3","08/16/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1209",12,34,"4","61","1","2","08/16/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1210",12,33,"4","35","5","2","08/16/2020","0",0,0,"",0,2,0,0,0,0,2,0,0,"","August"
"1211",12,32,"4","28","4","4","08/16/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1212",12,31,"4","51","4","1","08/16/2020","0",0,1,"2nd/3rd ins",0,15,1,0,10,0,0,0,0,"","August"
"1213",12,30,"4","14","4","3","08/16/2020","0",0,0,"",0,10,0,0,14,0,0,0,0,"","August"
"1214",12,29,"4","41","1","3","08/16/2020","0",0,0,"",0,11,0,0,14,0,0,0,0,"","August"
"1215",12,27,"4","6","1","2","08/16/2020","0",0,0,"",0,27,0,0,95,0,0,0,0,"","August"
"1216",12,26,"4","29","5","3","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1217",12,25,"4","57","4","4","08/16/2020","0",0,1,"1 egg",2,1,0,0,0,0,0,0,0,"","August"
"1218",12,24,"4","17","3","4","08/16/2020","0",0,0,"",0,15,0,0,0,0,0,0,0,"","August"
"1219",12,23,"1","6","1","1","08/16/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1220",12,22,"1","21","4","3","08/16/2020","0",0,0,"",0,20,0,0,2,0,0,0,0,"","August"
"1221",12,21,"3","23","1","1","08/16/2020","0",0,0,"",0,2,0,0,0,0,2,0,0,"","August"
"1222",12,20,"3","68","2","3","08/16/2020","0",0,0,"",0,17,0,0,2,0,0,0,0,"","August"
"1223",12,19,"3","57","5","5","08/16/2020","0",0,0,"",0,22,0,0,5,0,0,1,1,"","August"
"1224",12,18,"3","36","5","2","08/16/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1225",12,17,"3","8","1","2","08/16/2020","0",0,0,"",0,8,0,0,16,0,0,0,0,"","August"
"1226",12,16,"3","67","4","2","08/16/2020","0",0,0,"",0,7,0,0,3,0,2,1,0,"","August"
"1227",12,15,"3","67","4","1","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1228",12,14,"3","41","2","3","08/16/2020","0",0,0,"",0,12,0,0,2,0,0,0,0,"","August"
"1229",12,12,"3","62","2","2","08/16/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1230",12,11,"3","47","1","4","08/16/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1231",12,10,"3","72","5","4","08/16/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1232",12,8,"3","32","1","1","08/16/2020","0",0,1,"1 egg",0,13,0,0,8,0,0,0,0,"","August"
"1233",12,7,"3","9","1","4","08/16/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","August"
"1234",12,6,"3","79","2","2","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
