"","Row","Column","Block","Population","Family","Replicate","Surveyor","Date","Monarch_Quantity_Observed","Liriomyza_asclepiadis","Labidomera_clivicollis","Comment","Sample"
"1387",10,7,"1","7","3","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1388",10,8,"1","42","1","1","Hayden","8/19/21",0,2,0,NA,"Late"
"1389",10,9,"1","69","1","2","Hayden","8/19/21",0,3,0,NA,"Late"
"1390",10,10,"1","67","4","5","Hayden","8/19/21",0,4,0,NA,"Late"
"1391",10,11,"1","16","3","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1392",10,12,"1","72","4","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1393",10,13,"1","12","3","4","Hayden","8/19/21",0,7,0,NA,"Late"
"1394",10,14,"1","42","2","1","Hayden","8/19/21",0,4,0,NA,"Late"
"1395",10,15,"1","61","3","3","Hayden","8/19/21",0,6,0,NA,"Late"
"1396",10,16,"1","23","1","4","Hayden","8/19/21",0,11,0,NA,"Late"
"1397",10,17,"1","17","5","3","Hayden","8/19/21",0,1,0,NA,"Late"
"1398",10,18,"1","72","1","5","Hayden","8/19/21",0,2,0,NA,"Late"
"1399",10,19,"1","9","2","4","Hayden","8/19/21",0,5,0,NA,"Late"
"1400",10,20,"1","31","2","1","Hayden","8/19/21",0,1,0,NA,"Late"
"1401",10,21,"1","47","5","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1402",10,22,"1","46","1","1","Hayden","8/19/21",0,3,0,NA,"Late"
"1403",10,23,"1","31","3","3","Hayden","8/19/21",0,2,0,NA,"Late"
"1404",10,24,"2","5","3","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1405",10,25,"2","14","1","3","Hayden","8/19/21",0,6,0,NA,"Late"
"1406",10,26,"2","3","5","4","Hayden","8/19/21",0,16,0,NA,"Late"
"1407",10,27,"2","30","3","3","Hayden","8/19/21",0,20,0,NA,"Late"
"1408",10,28,"2","61","4","1","Hayden","8/19/21",0,40,0,NA,"Late"
"1409",10,29,"2","31","5","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1410",10,30,"2","41","2","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1411",10,31,"2","47","4","1","Hayden","8/19/21",0,10,0,NA,"Late"
"1412",10,32,"2","16","1","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1413",10,33,"2","28","4","5","Hayden","8/19/21",0,1,0,NA,"Late"
"1414",10,34,"2","5","5","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1415",10,35,"2","56","2","4","Hayden","8/19/21",1,3,0,NA,"Late"
"1416",10,36,"2","72","5","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1417",10,37,"2","57","1","1","Hayden","8/19/21",0,9,0,NA,"Late"
"1418",10,38,"2","57","1","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1419",10,39,"2","79","3","5","Hayden","8/19/21",0,2,0,NA,"Late"
"1420",10,40,"2","68","4","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1421",10,41,"4","15","2","1","Hayden","8/19/21",0,3,0,NA,"Late"
"1422",10,42,"4","5","4","4","Hayden","8/19/21",0,1,0,NA,"Late"
"1423",10,43,"4","32","1","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1424",10,44,"4","61","1","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1425",10,45,"4","31","3","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1426",10,46,"4","47","4","2","Hayden","8/19/21",1,0,0,NA,"Late"
"1427",11,1,"1","64","1","1","Hayden","8/19/21",0,1,0,NA,"Late"
"1428",11,2,"1","3","4","1","Hayden","8/19/21",0,7,0,NA,"Late"
"1429",11,3,"1","11","1","3","Hayden","8/19/21",1,5,0,NA,"Late"
"1430",11,4,"1","11","3","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1431",11,5,"1","18","3","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1432",11,6,"1","29","4","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1433",11,7,"1","35","5","3","Hayden","8/19/21",0,3,0,NA,"Late"
"1434",11,8,"1","64","1","4","Hayden","8/19/21",0,4,0,NA,"Late"
"1435",11,9,"1","2","1","2","Hayden","8/19/21",0,11,0,NA,"Late"
"1436",11,10,"1","64","5","1","Hayden","8/19/21",0,4,0,NA,"Late"
"1437",11,11,"1","36","1","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1438",11,12,"1","67","5","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1439",11,13,"1","61","1","5","Hayden","8/19/21",0,3,0,NA,"Late"
"1440",11,14,"1","74","2","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1441",11,15,"1","68","2","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1442",11,16,"1","29","2","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1443",11,17,"1","40","5","1","Hayden","8/19/21",0,6,0,NA,"Late"
"1444",11,18,"1","1","2","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1445",11,19,"1","74","1","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1446",11,20,"1","2","4","5","Hayden","8/19/21",0,6,0,NA,"Late"
"1447",11,21,"1","4","2","4","Hayden","8/19/21",0,1,0,NA,"Late"
"1448",11,22,"1","9","1","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1449",11,23,"1","39","5","1","Hayden","8/19/21",0,7,0,NA,"Late"
"1450",11,24,"4","57","2","1","Hayden","8/19/21",0,1,0,NA,"Late"
"1451",11,25,"4","17","4","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1452",11,26,"4","67","1","3","Hayden","8/19/21",0,6,0,NA,"Late"
"1453",11,27,"4","42","2","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1454",11,28,"4","12","2","1","Hayden","8/19/21",0,13,0,NA,"Late"
"1455",11,29,"4","30","2","1","Hayden","8/19/21",0,1,0,NA,"Late"
"1456",11,30,"4","4","4","1","Hayden","8/19/21",0,3,0,NA,"Late"
"1457",11,31,"4","17","4","5","Hayden","8/19/21",0,1,0,NA,"Late"
"1458",11,32,"4","35","4","3","Hayden","8/19/21",0,2,0,NA,"Late"
"1459",11,33,"4","68","5","5","Hayden","8/19/21",0,4,0,NA,"Late"
"1460",11,34,"4","67","1","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1461",11,35,"4","40","3","2","Hayden","8/19/21",0,11,0,NA,"Late"
"1462",11,36,"4","68","5","4","Hayden","8/19/21",0,1,0,NA,"Late"
"1463",11,37,"4","4","2","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1464",11,38,"4","28","1","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1465",11,39,"4","26","1","4","Hayden","8/19/21",0,2,0,NA,"Late"
"1466",11,40,"4","6","3","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1467",11,41,"4","16","1","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1468",11,42,"4","42","1","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1469",11,43,"4","41","1","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1470",11,44,"4","21","3","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1471",11,45,"4","35","3","3","Hayden","8/19/21",0,2,0,NA,"Late"
"1472",11,46,"4","31","1","5","Hayden","8/19/21",0,2,0,NA,"Late"
"1473",12,1,"3","7","1","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1474",12,2,"3","1","3","2","Hayden","8/18/21",1,1,0,NA,"Late"
"1475",12,3,"3","47","4","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1476",12,4,"3","61","1","3","Hayden","8/18/21",1,3,0,NA,"Late"
"1477",12,5,"3","46","1","2","Hayden","8/18/21",0,1,0,NA,"Late"
"1478",12,6,"3","79","2","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1479",12,7,"3","9","1","4","Hayden","8/18/21",0,3,0,NA,"Late"
"1480",12,8,"3","32","1","1","Hayden","8/18/21",2,9,0,NA,"Late"
"1481",12,9,"3","7","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1482",12,10,"3","72","5","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1483",12,11,"3","47","1","4","Hayden","8/18/21",0,32,0,NA,"Late"
"1484",12,12,"3","62","2","2","Hayden","8/18/21",0,2,0,NA,"Late"
"1485",12,13,"3","46","3","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1486",12,14,"3","41","2","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1487",12,15,"3","67","4","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1488",12,16,"3","67","4","2","Hayden","8/18/21",0,1,0,NA,"Late"
"1489",12,17,"3","8","1","2","Hayden","8/18/21",0,3,0,NA,"Late"
"1490",12,18,"3","36","5","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1491",12,19,"3","57","5","5","Hayden","8/18/21",0,16,0,NA,"Late"
"1492",12,20,"3","68","2","3","Hayden","8/18/21",0,1,0,NA,"Late"
"1493",12,21,"3","23","1","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1494",12,22,"1","21","4","3","Hayden","8/18/21",0,6,0,NA,"Late"
"1495",12,23,"1","6","1","1","Hayden","8/18/21",0,8,0,NA,"Late"
"1496",12,24,"4","17","3","4","Hayden","8/18/21",1,7,0,NA,"Late"
"1497",12,25,"4","57","4","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1498",12,26,"4","29","5","3","Hayden","8/18/21",0,3,0,NA,"Late"
"1499",12,27,"4","6","1","2","Hayden","8/18/21",0,5,0,NA,"Late"
"1500",12,28,"4","17","2","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1501",12,29,"4","41","1","3","Hayden","8/18/21",0,3,0,NA,"Late"
"1502",12,30,"4","14","4","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1503",12,31,"4","51","4","1","Hayden","8/18/21",0,2,0,NA,"Late"
"1504",12,32,"4","28","4","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1505",12,33,"4","35","5","2","Hayden","8/18/21",0,6,0,NA,"Late"
"1506",12,34,"4","61","1","2","Hayden","8/18/21",0,3,0,NA,"Late"
"1507",12,35,"4","72","3","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1508",12,36,"4","14","4","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1509",12,37,"4","40","4","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1510",12,38,"4","57","2","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1511",12,39,"4","68","1","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1512",12,40,"4","45","2","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1513",12,41,"4","13","1","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1514",12,42,"4","47","5","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1515",12,43,"4","19","1","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1516",12,44,"4","64","5","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1517",12,45,"4","21","5","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1518",12,46,"4","21","5","4","Hayden","8/18/21",1,12,0,NA,"Late"
"1519",13,1,"3","72","2","2","Hayden","8/18/21",0,3,0,NA,"Late"
"1520",13,2,"3","39","3","1","Hayden","8/18/21",0,9,0,NA,"Late"
"1521",13,3,"3","13","1","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1522",13,4,"3","41","1","4","Hayden","8/18/21",0,2,0,NA,"Late"
"1523",13,5,"3","77","2","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1524",13,6,"3","35","5","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1525",13,7,"3","20","2","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1526",13,8,"3","42","2","5","Hayden","8/18/21",0,7,0,NA,"Late"
"1527",13,9,"3","77","4","4","Hayden","8/18/21",0,3,0,NA,"Late"
"1528",13,10,"3","49","1","1","Hayden","8/18/21",0,2,0,NA,"Late"
"1529",13,11,"3","49","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1530",13,12,"3","13","3","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1531",13,13,"3","17","1","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1532",13,14,"3","61","5","3","Hayden","8/18/21",0,3,0,NA,"Late"
"1533",13,15,"3","62","1","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1534",13,16,"3","61","4","3","Hayden","8/18/21",0,8,0,NA,"Late"
"1535",13,17,"3","14","1","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1536",13,18,"3","14","5","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1537",13,19,"3","72","3","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1538",13,20,"3","20","5","5","Hayden","8/18/21",0,18,0,NA,"Late"
"1539",13,21,"3","19","3","1","Hayden","8/18/21",0,6,0,NA,"Late"
"1540",13,22,"3","46","3","3","Hayden","8/18/21",0,3,0,NA,"Late"
"1541",13,23,"3","56","4","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1542",13,24,"3","11","2","3","Hayden","8/18/21",0,9,0,NA,"Late"
"1543",13,25,"3","62","2","4","Hayden","8/18/21",0,5,0,NA,"Late"
"1544",13,26,"4","49","1","2","Hayden","8/18/21",0,12,0,NA,"Late"
"1545",13,27,"4","1","2","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1546",13,28,"4","11","1","1","Hayden","8/18/21",0,3,0,NA,"Late"
"1547",13,29,"4","12","1","2","Hayden","8/18/21",0,12,0,NA,"Late"
"1548",13,30,"4","7","5","1","Hayden","8/18/21",0,1,0,NA,"Late"
"1549",13,31,"4","1","2","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1550",13,32,"4","61","3","4","Hayden","8/18/21",0,1,0,NA,"Late"
"1551",13,33,"4","57","1","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1552",13,34,"4","35","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1553",13,35,"4","6","5","3","Hayden","8/18/21",0,4,0,NA,"Late"
"1554",13,36,"4","79","4","3","Hayden","8/18/21",0,21,0,NA,"Late"
"1555",13,37,"4","39","5","4","Hayden","8/18/21",0,3,0,NA,"Late"
"1556",13,38,"4","9","2","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1557",13,39,"4","5","1","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1558",13,40,"4","56","2","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1559",13,41,"4","12","1","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1560",13,42,"4","19","5","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1561",13,43,"4","1","3","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1562",13,44,"4","27","3","2","Hayden","8/18/21",0,9,0,NA,"Late"
"1563",13,45,"4","19","5","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1564",13,46,"4","68","1","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1565",14,1,"3","57","2","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1566",14,2,"3","21","4","5","Hayden","8/18/21",1,9,0,NA,"Late"
"1567",14,3,"3","21","1","3","Hayden","8/18/21",0,5,0,NA,"Late"
"1568",14,4,"3","11","1","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1569",14,5,"3","41","2","1","Hayden","8/18/21",0,2,0,NA,"Late"
"1570",14,6,"3","4","1","5","Hayden","8/18/21",0,9,0,NA,"Late"
"1571",14,7,"3","21","1","4","Hayden","8/18/21",0,3,0,NA,"Late"
"1572",14,8,"3","7","1","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1573",14,9,"3","19","3","4","Hayden","8/18/21",0,10,0,NA,"Late"
"1574",14,10,"3","57","3","1","Hayden","8/18/21",0,12,0,NA,"Late"
"1575",14,11,"3","74","2","4","Hayden","8/18/21",0,3,0,NA,"Late"
"1576",14,12,"3","35","3","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1577",14,13,"3","29","2","1","Hayden","8/18/21",0,3,0,NA,"Late"
"1578",14,14,"3","13","2","4","Hayden","8/18/21",0,4,0,NA,"Late"
"1579",14,15,"3","77","5","4","Hayden","8/18/21",0,4,1,NA,"Late"
"1580",14,16,"3","35","2","5","Hayden","8/18/21",0,6,0,NA,"Late"
"1581",14,17,"3","47","3","2","Hayden","8/18/21",0,11,0,NA,"Late"
"1582",14,18,"3","62","4","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1583",14,19,"3","30","4","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1584",14,20,"3","31","4","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1585",14,21,"3","46","4","2","Hayden","8/18/21",0,3,0,NA,"Late"
"1586",14,22,"3","49","3","3","Hayden","8/18/21",0,2,0,NA,"Late"
"1587",14,23,"3","49","4","1","Hayden","8/18/21",0,4,0,NA,"Late"
"1588",14,24,"3","31","4","4","Hayden","8/18/21",0,5,0,NA,"Late"
"1589",14,25,"3","40","4","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1590",14,26,"4","13","2","5","Hayden","8/18/21",0,13,0,NA,"Late"
"1591",14,27,"4","6","5","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1592",14,28,"4","46","5","2","Hayden","8/18/21",0,8,0,NA,"Late"
"1593",14,29,"4","19","1","2","Hayden","8/18/21",0,15,0,NA,"Late"
"1594",14,30,"4","47","2","1","Hayden","8/18/21",0,6,0,NA,"Late"
"1595",14,31,"4","2","1","3","Hayden","8/18/21",0,5,0,NA,"Late"
"1596",14,32,"4","12","2","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1597",14,33,"4","13","3","5","Hayden","8/18/21",0,2,0,NA,"Late"
"1598",14,34,"4","5","4","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1599",14,35,"4","79","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1600",14,36,"4","41","2","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1601",14,37,"4","35","4","2","Hayden","8/18/21",0,7,0,NA,"Late"
"1602",14,38,"4","17","1","5","Hayden","8/18/21",0,11,0,NA,"Late"
"1603",14,39,"4","13","2","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1604",14,40,"4","12","4","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1605",14,41,"4","19","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1606",14,42,"4","39","1","5","Hayden","8/18/21",0,4,0,NA,"Late"
"1607",14,43,"4","41","1","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1608",14,44,"4","20","2","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1609",14,45,"4","5","1","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1610",14,46,"4","35","5","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1611",15,1,"3","4","5","4","Hayden","8/18/21",1,3,0,NA,"Late"
"1612",15,2,"3","29","3","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1613",15,3,"3","41","1","3","Hayden","8/18/21",0,4,0,NA,"Late"
"1614",15,4,"3","27","4","2","Hayden","8/18/21",0,5,0,NA,"Late"
"1615",15,5,"3","46","4","3","Hayden","8/18/21",0,1,0,NA,"Late"
"1616",15,6,"3","31","2","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1617",15,7,"3","17","4","3","Hayden","8/18/21",0,1,0,NA,"Late"
"1618",15,8,"3","57","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1619",15,9,"3","18","3","3","Hayden","8/18/21",1,1,0,NA,"Late"
"1620",15,10,"3","8","3","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1621",15,11,"3","68","2","2","Hayden","8/18/21",0,4,0,NA,"Late"
"1622",15,12,"3","68","4","2","Hayden","8/18/21",0,11,0,NA,"Late"
"1623",15,13,"3","27","3","4","Hayden","8/18/21",0,9,0,NA,"Late"
"1624",15,14,"3","17","3","3","Hayden","8/18/21",1,9,0,NA,"Late"
"1625",15,15,"3","14","3","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1626",15,16,"3","1","5","5","Hayden","8/18/21",0,3,0,NA,"Late"
"1627",15,17,"3","57","3","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1628",15,18,"3","21","2","1","Hayden","8/18/21",0,1,0,NA,"Late"
"1629",15,19,"3","20","3","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1630",15,20,"3","27","3","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1631",15,21,"3","67","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1632",15,22,"3","7","4","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1633",15,23,"3","27","5","4","Hayden","8/18/21",0,13,0,NA,"Late"
"1634",15,24,"3","68","3","1","Hayden","8/18/21",0,1,0,NA,"Late"
"1635",15,25,"3","74","1","2","Hayden","8/18/21",0,9,0,NA,"Late"
"1636",15,26,"4","29","3","1","Hayden","8/18/21",0,2,0,NA,"Late"
"1637",15,27,"4","29","2","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1638",15,28,"4","15","3","3","Hayden","8/18/21",0,3,0,NA,"Late"
"1639",15,29,"4","14","2","5","Hayden","8/18/21",0,1,0,NA,"Late"
"1640",15,30,"4","31","3","5","Hayden","8/18/21",0,3,0,NA,"Late"
"1641",15,31,"4","69","1","1","Hayden","8/18/21",0,2,0,NA,"Late"
"1642",15,32,"4","77","2","3","Hayden","8/18/21",0,0,0,NA,"Late"
"1643",15,33,"4","4","5","1","Hayden","8/18/21",0,1,0,NA,"Late"
"1644",15,34,"4","11","3","4","Hayden","8/18/21",1,0,0,NA,"Late"
"1645",15,35,"4","57","4","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1646",15,36,"4","72","4","2","Hayden","8/18/21",0,0,0,NA,"Late"
"1647",15,37,"4","5","1","1","Hayden","8/18/21",1,11,0,NA,"Late"
"1648",15,38,"4","56","4","5","Hayden","8/18/21",0,3,0,NA,"Late"
"1649",15,39,"4","40","2","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1650",15,40,"4","9","1","1","Hayden","8/18/21",2,4,0,NA,"Late"
"1651",15,41,"4","40","3","3","Hayden","8/18/21",0,7,0,NA,"Late"
"1652",15,42,"4","3","3","4","Hayden","8/18/21",0,0,0,NA,"Late"
"1653",15,43,"4","20","5","2","Hayden","8/18/21",0,1,0,NA,"Late"
"1654",15,44,"4","3","2","1","Hayden","8/18/21",0,0,0,NA,"Late"
"1655",15,45,"4","41","4","5","Hayden","8/18/21",0,2,0,NA,"Late"
"1656",15,46,"4","18","4","5","Hayden","8/18/21",0,0,0,NA,"Late"
"1657",16,1,"3","15","4","2","Hayden","8/17/21",0,2,0,NA,"Late"
"1658",16,2,"3","57","4","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1659",16,3,"3","27","1","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1660",16,4,"3","77","2","1","Hayden","8/17/21",1,9,0,NA,"Late"
"1661",16,5,"3","29","4","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1662",16,6,"3","21","3","2","Hayden","8/17/21",1,13,1,NA,"Late"
"1663",16,7,"3","31","1","2","Hayden","8/17/21",0,6,0,NA,"Late"
"1664",16,8,"3","36","5","1","Hayden","8/17/21",1,7,0,NA,"Late"
"1665",16,9,"3","21","4","2","Hayden","8/17/21",0,5,0,NA,"Late"
"1666",16,10,"3","15","5","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1667",16,11,"3","46","4","4","Hayden","8/17/21",0,2,0,NA,"Late"
"1668",16,12,"3","5","2","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1669",16,13,"3","41","1","2","Hayden","8/17/21",0,3,0,NA,"Late"
"1670",16,14,"3","49","2","2","Hayden","8/17/21",0,8,0,NA,"Late"
"1671",16,15,"3","67","5","4","Hayden","8/17/21",0,4,0,NA,"Late"
"1672",16,16,"3","7","5","4","Hayden","8/17/21",0,3,0,NA,"Late"
"1673",16,17,"3","5","4","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1674",16,18,"3","4","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1675",16,19,"3","68","5","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1676",16,20,"3","4","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1677",16,21,"3","61","4","2","Hayden","8/17/21",0,4,0,NA,"Late"
"1678",16,22,"3","39","4","4","Hayden","8/17/21",0,1,0,NA,"Late"
"1679",16,23,"3","1","5","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1680",16,24,"3","2","3","2","Hayden","8/17/21",0,2,0,NA,"Late"
"1681",16,25,"3","19","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1683",16,27,"4","27","1","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1684",16,28,"4","2","4","2","Hayden","8/17/21",0,8,0,NA,"Late"
"1685",16,29,"4","30","2","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1686",16,30,"4","19","1","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1687",16,31,"4","39","1","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1688",16,32,"4","79","5","5","Hayden","8/17/21",0,2,0,NA,"Late"
"1689",16,33,"4","18","2","5","Hayden","8/17/21",0,1,0,NA,"Late"
"1690",16,34,"4","31","2","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1691",16,35,"4","67","1","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1692",16,36,"4","45","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1693",16,37,"4","3","3","1","Hayden","8/17/21",0,2,0,NA,"Late"
"1694",16,38,"4","79","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1695",16,39,"4","68","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1696",16,40,"4","39","1","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1697",16,41,"4","2","4","1","Hayden","8/17/21",1,0,0,NA,"Late"
"1698",16,42,"4","20","5","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1699",16,43,"4","3","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1700",16,44,"4","18","3","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1701",16,45,"4","42","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1702",16,46,"4","12","3","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1703",17,1,"3","6","4","3","Hayden","8/17/21",2,3,0,NA,"Late"
"1704",17,2,"3","8","2","1","Hayden","8/17/21",1,0,0,NA,"Late"
"1705",17,3,"3","62","5","1","Hayden","8/17/21",1,15,0,NA,"Late"
"1706",17,4,"3","12","5","5","Hayden","8/17/21",0,3,0,NA,"Late"
"1707",17,5,"3","8","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1708",17,6,"3","79","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1709",17,7,"3","3","4","5","Hayden","8/17/21",0,5,0,NA,"Late"
"1710",17,8,"3","46","3","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1711",17,9,"3","79","1","5","Hayden","8/17/21",0,2,0,NA,"Late"
"1712",17,10,"3","39","4","5","Hayden","8/17/21",0,4,0,NA,"Late"
"1713",17,11,"3","69","2","3","Hayden","8/17/21",0,6,0,NA,"Late"
"1714",17,12,"3","67","4","4","Hayden","8/17/21",0,5,0,NA,"Late"
"1715",17,13,"3","11","2","1","Hayden","8/17/21",2,13,0,NA,"Late"
"1716",17,14,"3","13","5","1","Hayden","8/17/21",0,6,0,NA,"Late"
"1717",17,15,"3","54","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1718",17,16,"3","40","2","1","Hayden","8/17/21",0,4,0,NA,"Late"
