x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.2.25,2014-02-25 00:00:00,ON,2014,2,25,-9,,-12,,-6,,0,T,0,,0,T,10,,,,,,0,,27,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.2.26,2014-02-26 00:00:00,ON,2014,2,26,-13,,-16.5,,-9.5,,0,,0,,0,,10,,,,,,0,,31,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.2.27,2014-02-27 00:00:00,ON,2014,2,27,-11.3,,-14,,-8.5,,0,,0,,0,,10,,,,,,0,,29.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.2.28,2014-02-28 00:00:00,ON,2014,2,28,-13.5,,-21,,-6,,0,,0,,0,,10,,,,,,0,,31.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.1,2014-03-01 00:00:00,ON,2014,3,1,-8.5,,-15,,-2,,5,,0,,5,,10,,,,,,0,,26.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.2,2014-03-02 00:00:00,ON,2014,3,2,-11,,-14,,-8,,0,,0,,0,,15,,,,,,0,,29,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.3,2014-03-03 00:00:00,ON,2014,3,3,-14.5,,-19,,-10,,0,,0,,0,,15,,,,,,0,,32.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.4,2014-03-04 00:00:00,ON,2014,3,4,-14.1,,-20,,-8.2,,1,,0,,1,,15,,,,,,0,,32.1,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.5,2014-03-05 00:00:00,ON,2014,3,5,-8.7,,-12.8,,-4.5,,0,,0,,0,,16,,,,,,0,,26.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.6,2014-03-06 00:00:00,ON,2014,3,6,-7.5,,-10.5,,-4.5,,0,,0,,0,,16,,,,,,0,,25.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.7,2014-03-07 00:00:00,ON,2014,3,7,-4.8,,-13,,3.5,,0,,0,,0,,16,,,,,,0,,22.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.8,2014-03-08 00:00:00,ON,2014,3,8,-2.3,,-5,,0.5,,0,,0,,0,,14,,,,,,0,,20.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.9,2014-03-09 00:00:00,ON,2014,3,9,-4.8,,-11,,1.5,,0,,0,,0,,13,,,,,,0,,22.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.10,2014-03-10 00:00:00,ON,2014,3,10,0.7,,-6.8,,8.2,,0,,0,,0,,12,,,,,,0,,17.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.11,2014-03-11 00:00:00,ON,2014,3,11,6.7,,1.8,,11.5,,0,T,0,T,1,,10,,,,,,0,,11.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.12,2014-03-12 00:00:00,ON,2014,3,12,-1,,-1.5,,-0.5,,16,,0,,17,,4,,,,,,0,,19,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.13,2014-03-13 00:00:00,ON,2014,3,13,-9,,-17,,-1,,0,,0,,0,,21,,,,,,0,,27,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.14,2014-03-14 00:00:00,ON,2014,3,14,-2.8,,-15.5,,10,,0,,0,,0,,20,,,,,,0,,20.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.15,2014-03-15 00:00:00,ON,2014,3,15,1.6,,-1,,4.2,,0,,0,,0,,,M,,,,,0,,16.4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.16,2014-03-16 00:00:00,ON,2014,3,16,-9.8,,-12.5,,-7,,0,,0,,0,,,M,,,,,0,,27.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.17,2014-03-17 00:00:00,ON,2014,3,17,-8.7,,-14.8,,-2.5,,0,,0,,0,,,M,,,,,0,,26.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.18,2014-03-18 00:00:00,ON,2014,3,18,-5,,-12,,2,,0,,0,,0,,1,,,,,,0,,23,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.19,2014-03-19 00:00:00,ON,2014,3,19,1.5,,-3,,6,,4.2,,4.2,,0,,1,,,,,,0,,16.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.20,2014-03-20 00:00:00,ON,2014,3,20,3,,1,,5,,0,,0,,0,,0,T,,,,,0,,15,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.21,2014-03-21 00:00:00,ON,2014,3,21,-1.3,,-5,,2.5,,1.5,,0,,1,,0,,,,,,0,,19.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.22,2014-03-22 00:00:00,ON,2014,3,22,0.8,,-1,,2.5,,0,T,0,,0,T,0,,,,,,0,,17.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.23,2014-03-23 00:00:00,ON,2014,3,23,-6.7,,-9.5,,-3.8,,0,,0,,0,,0,T,,,,,0,,24.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.24,2014-03-24 00:00:00,ON,2014,3,24,-7.3,,-12,,-2.5,,0,T,0,,0,T,0,T,,,,,0,,25.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.25,2014-03-25 00:00:00,ON,2014,3,25,-4.3,,-9.5,,1,,0,T,0,,0,T,0,T,,,,,0,,22.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.26,2014-03-26 00:00:00,ON,2014,3,26,-7.5,,-12,,-3,,0,,0,,0,,0,T,,,,,0,,25.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.27,2014-03-27 00:00:00,ON,2014,3,27,-1.8,,-10.5,,7,,4.2,,4.2,,0,,0,,,,,,0,,19.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.28,2014-03-28 00:00:00,ON,2014,3,28,6,,1,,11,,0.8,,0.8,,0,,0,,,,,,0,,12,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.29,2014-03-29 00:00:00,ON,2014,3,29,5,,1,,9,,0,,0,,0,,0,,,,,,0,,13,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.30,2014-03-30 00:00:00,ON,2014,3,30,3.3,,-1,,7.5,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.3.31,2014-03-31 00:00:00,ON,2014,3,31,5.5,,0,,11,,0,,0,,0,,0,,,,,,0,,12.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.1,2014-04-01 00:00:00,ON,2014,4,1,3.8,,1.5,,6,,0,,0,,0,,0,,,,,,0,,14.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.2,2014-04-02 00:00:00,ON,2014,4,2,4.5,,1,,8,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.3,2014-04-03 00:00:00,ON,2014,4,3,0.5,,-2,,3,,0,,0,,0,,0,,,,,,0,,17.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.4,2014-04-04 00:00:00,ON,2014,4,4,3.8,,0.5,,7,,8.2,,8.2,,0,,0,,,,,,0,,14.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.5,2014-04-05 00:00:00,ON,2014,4,5,2.3,,-0.5,,5,,0,,0,,0,,0,,,,,,0,,15.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.6,2014-04-06 00:00:00,ON,2014,4,6,4,,-4,,12,,0,,0,,0,,0,,,,,,0,,14,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.7,2014-04-07 00:00:00,ON,2014,4,7,7,,1,,13,,19,,19,,0,,0,,,,,,0,,11,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.8,2014-04-08 00:00:00,ON,2014,4,8,7,,3,,11,,0,T,0,T,0,,0,,,,,,0,,11,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.9,2014-04-09 00:00:00,ON,2014,4,9,6.5,,1.5,,11.5,,0,,0,,0,,0,,,,,,0,,11.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.10,2014-04-10 00:00:00,ON,2014,4,10,11.6,,3,,20.2,,0,,0,,0,,0,,,,,,0,,6.4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.11,2014-04-11 00:00:00,ON,2014,4,11,9,,4,,14,,0,,0,,0,,0,,,,,,0,,9,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.12,2014-04-12 00:00:00,ON,2014,4,12,8.5,,2.5,,14.5,,8,,8,,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.13,2014-04-13 00:00:00,ON,2014,4,13,13.3,,3.5,,23,,0,,0,,0,,0,,,,,,0,,4.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.14,2014-04-14 00:00:00,ON,2014,4,14,13.8,,5.5,,22,,10,,6,,3,,0,,,,,,0,,4.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.15,2014-04-15 00:00:00,ON,2014,4,15,-0.3,,-1,,0.5,,0,T,0,,0,T,3,,,,,,0,,18.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.16,2014-04-16 00:00:00,ON,2014,4,16,0,,-6,,6,,0,,0,,0,,0,T,,,,,0,,18,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.17,2014-04-17 00:00:00,ON,2014,4,17,2,,-3,,7,,0,,0,,0,,0,,,,,,0,,16,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.18,2014-04-18 00:00:00,ON,2014,4,18,8.3,,3,,13.5,,0,,0,,0,,0,,,,,,0,,9.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.19,2014-04-19 00:00:00,ON,2014,4,19,4.8,,-1.5,,11,,0,,0,,0,,0,,,,,,0,,13.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.20,2014-04-20 00:00:00,ON,2014,4,20,7.5,,2,,13,,0,,0,,0,,0,,,,,,0,,10.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.21,2014-04-21 00:00:00,ON,2014,4,21,12.8,,4.5,,21,,2.6,,2.6,,0,,0,,,,,,0,,5.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.22,2014-04-22 00:00:00,ON,2014,4,22,12.3,,9,,15.5,,0,,0,,0,,0,,,,,,0,,5.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.23,2014-04-23 00:00:00,ON,2014,4,23,7.5,,3,,12,,0,,0,,0,,0,,,,,,0,,10.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.24,2014-04-24 00:00:00,ON,2014,4,24,6.3,,0,,12.5,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.25,2014-04-25 00:00:00,ON,2014,4,25,7.3,,4.5,,10,,6.6,,6.6,,0,,0,,,,,,0,,10.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.26,2014-04-26 00:00:00,ON,2014,4,26,4.8,,2,,7.5,,0,,0,,0,,0,,,,,,0,,13.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.27,2014-04-27 00:00:00,ON,2014,4,27,7.8,,2.5,,13,,0,,0,,0,,0,,,,,,0,,10.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.28,2014-04-28 00:00:00,ON,2014,4,28,7.2,,2.8,,11.5,,4.6,,4.6,,0,,0,,,,,,0,,10.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.29,2014-04-29 00:00:00,ON,2014,4,29,5.5,,4.5,,6.5,,28.5,,28.5,,0,,0,,,,,,0,,12.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.4.30,2014-04-30 00:00:00,ON,2014,4,30,7.5,,4.5,,10.5,,6.5,,6.5,,0,,0,,,,,,0,,10.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.1,2014-05-01 00:00:00,ON,2014,5,1,9.8,,4,,15.5,,0,,0,,0,,0,,,,,,0,,8.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.2,2014-05-02 00:00:00,ON,2014,5,2,10,,7,,13,,1.8,,1.8,,0,,0,,,,,,0,,8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.3,2014-05-03 00:00:00,ON,2014,5,3,10.8,,8,,13.5,,0.6,,0.6,,0,,0,,,,,,0,,7.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.4,2014-05-04 00:00:00,ON,2014,5,4,9.8,,5.5,,14,,0,,0,,0,,0,,,,,,0,,8.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.5,2014-05-05 00:00:00,ON,2014,5,5,9.3,,3.5,,15,,0,,0,,0,,0,,,,,,0,,8.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.6,2014-05-06 00:00:00,ON,2014,5,6,10.9,,6.5,,15.3,,0,,0,,0,,0,,,,,,0,,7.1,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.7,2014-05-07 00:00:00,ON,2014,5,7,8.5,,5.5,,11.5,,0.5,,0.5,,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.8,2014-05-08 00:00:00,ON,2014,5,8,11.5,,7,,16,,0,,0,,0,,0,,,,,,0,,6.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.9,2014-05-09 00:00:00,ON,2014,5,9,14,,8,,20,,0.4,,0.4,,0,,0,,,,,,0,,4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.10,2014-05-10 00:00:00,ON,2014,5,10,16,,11,,21,,0,,0,,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.11,2014-05-11 00:00:00,ON,2014,5,11,16,,7.5,,24.5,,0,,0,,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.12,2014-05-12 00:00:00,ON,2014,5,12,16.3,,12.5,,20,,13,,13,,0,,0,,,,,,0,,1.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.13,2014-05-13 00:00:00,ON,2014,5,13,14,,10,,18,,6.5,,6.5,,0,,0,,,,,,0,,4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.14,2014-05-14 00:00:00,ON,2014,5,14,14.8,,9.5,,20,,11,,11,,0,,0,,,,,,0,,3.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.15,2014-05-15 00:00:00,ON,2014,5,15,15.3,,11.5,,19,,16.4,,16.4,,0,,0,,,,,,0,,2.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.16,2014-05-16 00:00:00,ON,2014,5,16,10.5,,8,,13,,0,,0,,0,,0,,,,,,0,,7.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.17,2014-05-17 00:00:00,ON,2014,5,17,8.3,,3,,13.5,,0,,0,,0,,0,,,,,,0,,9.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.18,2014-05-18 00:00:00,ON,2014,5,18,10.3,,4,,16.5,,1.2,,1.2,,0,,0,,,,,,0,,7.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.19,2014-05-19 00:00:00,ON,2014,5,19,15,,7.5,,22.5,,0,,0,,0,,0,,,,,,0,,3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.20,2014-05-20 00:00:00,ON,2014,5,20,15.3,,11.5,,19,,4.1,,4.1,,0,,0,,,,,,0,,2.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.21,2014-05-21 00:00:00,ON,2014,5,21,14.8,,9.5,,20,,1,,1,,0,,0,,,,,,0,,3.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.22,2014-05-22 00:00:00,ON,2014,5,22,16.3,,11.5,,21,,0,,0,,0,,0,,,,,,0,,1.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.23,2014-05-23 00:00:00,ON,2014,5,23,14,,9,,19,,4,,4,,0,,0,,,,,,0,,4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.24,2014-05-24 00:00:00,ON,2014,5,24,17.8,,10,,25.5,,0,,0,,0,,0,,,,,,0,,0.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.25,2014-05-25 00:00:00,ON,2014,5,25,19.3,,11,,27.5,,0,,0,,0,,0,,,,,,1.3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.26,2014-05-26 00:00:00,ON,2014,5,26,22.5,,15.5,,29.5,,0,,0,,0,,0,,,,,,4.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.27,2014-05-27 00:00:00,ON,2014,5,27,24.5,,18.5,,30.5,,1,,1,,0,,0,,,,,,6.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.28,2014-05-28 00:00:00,ON,2014,5,28,15.5,,14,,17,,0,,0,,0,,0,,,,,,0,,2.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.29,2014-05-29 00:00:00,ON,2014,5,29,15.8,,11.5,,20,,0,,0,,0,,0,,,,,,0,,2.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.30,2014-05-30 00:00:00,ON,2014,5,30,17.6,,10,,25.1,,0,,0,,0,,0,,,,,,0,,0.4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.5.31,2014-05-31 00:00:00,ON,2014,5,31,18,,12.9,,23,,0,,0,,0,,0,,,,,,0,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.1,2014-06-01 00:00:00,ON,2014,6,1,15.8,,10,,21.5,,0,,0,,0,,0,,,,,,0,,2.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.2,2014-06-02 00:00:00,ON,2014,6,2,21.3,,12.5,,30,,8,,8,,0,,0,,,,,,3.3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.3,2014-06-03 00:00:00,ON,2014,6,3,23.8,,19.5,,28,,1.8,,1.8,,0,,0,,,,,,5.8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.4,2014-06-04 00:00:00,ON,2014,6,4,17.5,,12,,23,,0,,0,,0,,0,,,,,,0,,0.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.5,2014-06-05 00:00:00,ON,2014,6,5,15.3,,10.5,,20,,0,,0,,0,,0,,,,,,0,,2.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.6,2014-06-06 00:00:00,ON,2014,6,6,17.5,,9.5,,25.5,,0,,0,,0,,0,,,,,,0,,0.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.7,2014-06-07 00:00:00,ON,2014,6,7,18.2,,10,,26.3,,0,,0,,0,,0,,,,,,0.2,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.8,2014-06-08 00:00:00,ON,2014,6,8,17.1,,14.2,,20,,3.2,,3.2,,0,,0,,,,,,0,,0.9,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.9,2014-06-09 00:00:00,ON,2014,6,9,20.5,,15,,26,,0,,0,,0,,0,,,,,,2.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.10,2014-06-10 00:00:00,ON,2014,6,10,19,,17,,21,,2.8,,2.8,,0,,0,,,,,,1,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.11,2014-06-11 00:00:00,ON,2014,6,11,17.8,,14,,21.5,,19.6,,19.6,,0,,0,,,,,,0,,0.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.12,2014-06-12 00:00:00,ON,2014,6,12,20.8,,14.5,,27,,0,,0,,0,,0,,,,,,2.8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.13,2014-06-13 00:00:00,ON,2014,6,13,20,,15.5,,24.5,,0,,0,,0,,0,,,,,,2,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.14,2014-06-14 00:00:00,ON,2014,6,14,15.5,,10.5,,20.5,,0,,0,,0,,0,,,,,,0,,2.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.15,2014-06-15 00:00:00,ON,2014,6,15,16,,11,,21,,0,T,0,T,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.16,2014-06-16 00:00:00,ON,2014,6,16,20.5,,12,,29,,0,,0,,0,,0,,,,,,2.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.17,2014-06-17 00:00:00,ON,2014,6,17,23.8,,16,,31.5,,17,,17,,0,,0,,,,,,5.8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.18,2014-06-18 00:00:00,ON,2014,6,18,21.5,,16.5,,26.5,,1.5,,1.5,,0,,0,,,,,,3.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.19,2014-06-19 00:00:00,ON,2014,6,19,20.2,,17,,23.4,,0,,0,,0,,0,,,,,,2.2,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.20,2014-06-20 00:00:00,ON,2014,6,20,18,,14,,22,,0,,0,,0,,0,,,,,,0,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.21,2014-06-21 00:00:00,ON,2014,6,21,19.3,,15,,23.5,,0,,0,,0,,0,,,,,,1.3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.22,2014-06-22 00:00:00,ON,2014,6,22,19.6,,12.5,,26.6,,0,,0,,0,,0,,,,,,1.6,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.23,2014-06-23 00:00:00,ON,2014,6,23,20,,16,,24,,0,,0,,0,,0,,,,,,2,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.24,2014-06-24 00:00:00,ON,2014,6,24,21.3,,13,,29.5,,7.2,,7.2,,0,,0,,,,,,3.3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.25,2014-06-25 00:00:00,ON,2014,6,25,21,,19,,23,,3,,3,,0,,0,,,,,,3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.26,2014-06-26 00:00:00,ON,2014,6,26,23,,19,,27,,0,,0,,0,,0,,,,,,5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.27,2014-06-27 00:00:00,ON,2014,6,27,23,,18,,28,,0,,0,,0,,0,,,,,,5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.28,2014-06-28 00:00:00,ON,2014,6,28,23.5,,19,,28,,0,,0,,0,,0,,,,,,5.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.29,2014-06-29 00:00:00,ON,2014,6,29,24.3,,18.5,,30,,0.6,,0.6,,0,,0,,,,,,6.3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.6.30,2014-06-30 00:00:00,ON,2014,6,30,26,,21,,31,,0,,0,,0,,0,,,,,,8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.1,2014-07-01 00:00:00,ON,2014,7,1,26.5,,24,,29,,0.5,,0.5,,0,,0,,,,,,8.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.2,2014-07-02 00:00:00,ON,2014,7,2,26,,21,,31,,0,,0,,0,,0,,,,,,8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.3,2014-07-03 00:00:00,ON,2014,7,3,19,,14,,24,,1.2,,1.2,,0,,0,,,,,,1,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.4,2014-07-04 00:00:00,ON,2014,7,4,17.5,,10,,25,,0,,0,,0,,0,,,,,,0,,0.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.5,2014-07-05 00:00:00,ON,2014,7,5,21,,13,,29,,0,,0,,0,,0,,,,,,3,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.6,2014-07-06 00:00:00,ON,2014,7,6,22.7,,16,,29.4,,12.6,,12.6,,0,,0,,,,,,4.7,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.7,2014-07-07 00:00:00,ON,2014,7,7,24.1,,19.2,,29,,2.8,,2.8,,0,,0,,,,,,6.1,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2014.7.8,2014-07-08 00:00:00,ON,2014,7,8,22.3,,19,,25.5,,8.4,,8.4,,0,,0,,,,,,4.3,,0,,,,,
