"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Date","Surveyor","Comment","Date_early","Surveyor_early","Comment_early","Total_Height_early","Scar_length_cm","scar_div_earlyheight","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"490","MW030",30,1,44,2,4,5,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,47.8,0,0,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"491","MW030",30,14,19,3,4,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,11.3,3.35,0.29646017699115,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"492","MW030",30,20,14,3,4,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,34.9,2.138,0.0612607449856734,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"493","MW030",30,16,29,4,2,5,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,27.8,4.668,0.167913669064748,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"494","MW031",31,3,34,2,1,3,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,216.9,6.016,0.0277362840018442,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"495","MW031",31,3,16,1,2,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,82.4,9.132,0.110825242718447,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"496","MW031",31,14,20,3,4,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,62.8,13.32,0.212101910828025,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"497","MW031",31,15,30,4,3,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,60.6,11.802,0.194752475247525,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"498","MW031",31,1,31,2,1,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,208.3,10.07,0.0483437349975996,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"499","MW031",31,1,30,2,3,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"500","MW031",31,14,24,3,4,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,25.5,1.55,0.0607843137254902,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"501","MW031",31,15,6,3,2,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,35.4,10.41,0.29406779661017,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"502","MW031",31,11,46,4,1,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,120.4,39.07,0.324501661129568,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"503","MW031",31,10,20,1,2,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,133.8,31.283,0.233804185351271,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"504","MW031",31,21,3,3,1,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,199.7,26.452,0.132458688032048,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"505","MW031",31,1,38,2,5,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,45.7,3.037,0.0664551422319475,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"506","MW031",31,10,29,2,5,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,79,10.58,0.133924050632911,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"507","MW031",31,20,26,4,4,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,13.8,0,0,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"508","MW031",31,19,2,3,3,1,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,113.9,2.596,0.022791922739245,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"509","MW031",31,10,23,1,3,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,79,7.556,0.0956455696202532,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"510","MW031",31,21,42,4,2,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"511","MW031",31,18,38,4,4,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,24.6,1.552,0.0630894308943089,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"512","MW031",31,10,45,4,3,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,36,1.739,0.0483055555555556,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"513","MW031",31,16,34,4,2,4,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,0,0,NA,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"514","MW031",31,2,23,1,4,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,57.5,6.24,0.108521739130435,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"515","MW031",31,16,7,3,1,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,130.9,11.937,0.0911917494270436,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"516","MW032",32,5,5,1,1,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,24.9,3.251,0.130562248995984,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"517","MW032",32,4,27,2,1,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,100.6,18.16,0.18051689860835,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"518","MW032",32,10,43,4,1,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,8.5,0,0,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"519","MW032",32,12,8,3,1,1,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,215,14.04,0.0653023255813954,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"520","MW035",35,11,32,4,4,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,26.1,3.65,0.139846743295019,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"521","MW035",35,14,37,4,4,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,44.9,0,0,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"522","MW035",35,14,16,3,2,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,53,8.16,0.153962264150943,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"523","MW035",35,2,14,1,2,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,213.3,22.16,0.103891233005157,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"524","MW035",35,21,24,3,5,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,19.2,0,0,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"525","MW035",35,9,43,2,2,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,18.8,1.848,0.0982978723404255,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"526","MW035",35,7,22,1,4,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,131.6,3.54,0.0268996960486322,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"527","MW035",35,20,46,4,3,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,49.2,6.76,0.13739837398374,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"528","MW035",35,11,7,1,5,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,37.4,4.86,0.129946524064171,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"529","MW035",35,18,36,4,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,35.4,6.199,0.175112994350282,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"530","MW035",35,14,12,3,3,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,31.3,8.38,0.267731629392971,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"531","MW035",35,9,29,2,4,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,169.3,21.469,0.126810395747194,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"532","MW035",35,8,29,2,3,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,16.4,3.42,0.208536585365854,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"533","MW035",35,14,46,4,5,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,32.6,0,0,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"534","MW035",35,21,33,4,4,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,33.1,3.704,0.11190332326284,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"535","MW035",35,11,45,4,3,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,47,0,0,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"536","MW035",35,21,25,3,3,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"537","MW035",35,12,33,4,5,2,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,65.9,6.35,0.0963581183611533,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"538","MW035",35,7,21,1,3,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,128.6,6.062,0.0471384136858476,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"539","MW035",35,13,34,4,2,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,50.4,9.375,0.186011904761905,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"540","MW035",35,13,6,3,5,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,33.2,1.518,0.0457228915662651,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"541","MW036",36,20,45,4,3,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"542","MW036",36,4,15,1,2,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,80.8,4.44,0.0549504950495049,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"543","MW036",36,3,32,2,3,5,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,0,0,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"544","MW036",36,4,40,2,1,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,353.3,16.79,0.0475233512595528,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"545","MW036",36,16,8,3,5,1,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,135.5,23.471,0.173217712177122,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"546","MW036",36,1,43,2,3,3,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,196,5.469,0.0279030612244898,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"547","MW036",36,17,23,3,4,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"548","MW036",36,1,25,2,4,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,62.3,3.5,0.0561797752808989,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"549","MW036",36,18,26,4,5,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,40.9,14.912,0.364596577017115,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"550","MW036",36,6,1,1,4,4,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,97.9,6.97,0.0711950970377937,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"551","MW036",36,4,37,2,5,3,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,34.8,36.009,1.03474137931034,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"552","MW036",36,9,34,2,3,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"553","MW036",36,4,41,2,1,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,249.7,19.02,0.0761714056868242,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"554","MW036",36,20,29,4,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,27.7,2.51,0.0906137184115524,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"555","MW036",36,6,14,1,2,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,12.5,1.66,0.1328,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"556","MW036",36,20,33,4,1,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,60.8,4.937,0.0812006578947368,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"557","MW036",36,6,28,2,1,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,14.2,6.1,0.429577464788732,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"558","MW036",36,12,18,3,5,2,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,0,0,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"559","MW036",36,9,30,2,4,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,96.9,12.396,0.127925696594427,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"560","MW036",36,11,11,1,1,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,88.4,7.25,0.0820135746606335,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"561","MW036",36,5,43,2,3,4,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,120.7,13.194,0.109312344656172,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"562","MW036",36,3,20,1,2,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,174.1,18.399,0.105680643308443,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"563","MW036",36,17,32,4,4,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,32.4,2.87,0.0885802469135803,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"564","MW036",36,2,13,1,2,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,81.2,4.15,0.0511083743842365,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"565","MW036",36,20,9,3,5,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,17.9,1.68,0.093854748603352,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"566","MW039",39,11,23,1,5,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,131,9.2,0.0702290076335878,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"567","MW039",39,16,40,4,1,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,0,0,NA,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"568","MW039",39,7,29,2,2,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,124,25.398,0.204822580645161,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"569","MW039",39,2,4,1,2,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,21.8,0,0,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"570","MW039",39,18,25,3,1,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,15.4,0.486,0.0315584415584416,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"571","MW039",39,18,2,3,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,49.4,13.468,0.272631578947368,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"572","MW039",39,7,9,1,2,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,61.3,3.766,0.0614355628058727,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"573","MW039",39,9,36,2,5,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,8.9,0,0,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"574","MW039",39,8,30,2,3,3,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,37,22.438,0.606432432432432,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"575","MW039",39,9,17,1,3,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,37.2,6.881,0.18497311827957,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"576","MW039",39,18,28,4,1,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,18.6,4.291,0.230698924731183,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"577","MW039",39,13,2,3,3,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,166.1,17.379,0.104629741119807,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"578","MW039",39,3,13,1,2,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,94.9,12.656,0.13336143308746,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"579","MW039",39,16,22,3,4,4,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,21.8,5.762,0.264311926605505,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"580","MW039",39,17,10,3,4,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,113.2,12,0.106007067137809,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"581","MW039",39,13,37,4,5,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,31.4,1.102,0.0350955414012739,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"582","MW039",39,8,43,2,4,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,175.1,10.55,0.0602512849800114,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"583","MW039",39,8,40,2,3,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,186,6.3,0.0338709677419355,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"584","MW039",39,3,27,2,4,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,119.6,3.134,0.0262040133779264,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"585","MW039",39,21,32,4,4,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,39.8,4.701,0.118115577889447,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"586","MW039",39,9,7,1,3,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,81.4,5.826,0.0715724815724816,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"587","MW039",39,16,31,4,1,4,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,0,0,NA,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"588","MW039",39,5,42,2,5,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,55,6.441,0.117109090909091,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"589","MW039",39,14,42,4,1,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,13.6,0,0,39,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"590","MW040",40,1,13,1,3,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,37.8,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"591","MW040",40,3,43,2,5,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,0,0,NA,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"592","MW040",40,4,38,2,5,3,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,356.6,17.722,0.0496971396522715,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"593","MW040",40,1,16,1,4,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"594","MW040",40,5,33,2,3,1,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,155.1,18.962,0.122256608639587,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"595","MW040",40,14,25,3,4,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,94.5,12.1,0.128042328042328,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"596","MW040",40,12,37,4,4,1,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,18.8,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"597","MW040",40,19,3,3,4,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,50.8,14.1,0.27755905511811,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"598","MW040",40,11,17,1,5,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,89.5,4.06,0.0453631284916201,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"599","MW040",40,2,16,1,2,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,89.6,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"600","MW040",40,20,37,4,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,78.6,6.319,0.0803944020356234,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"601","MW040",40,6,11,1,5,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,29.2,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"602","MW040",40,17,16,3,2,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,128.8,12.43,0.0965062111801242,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"603","MW040",40,1,26,2,3,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,17.3,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"604","MW040",40,15,41,4,3,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,92,4.716,0.0512608695652174,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"605","MW040",40,18,43,4,5,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,22.7,0,0,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"606","MW040",40,17,20,3,1,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,39,11.04,0.283076923076923,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"607","MW040",40,15,39,4,2,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,56.4,8.983,0.15927304964539,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"608","MW040",40,21,39,4,4,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,11.8,1.047,0.088728813559322,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"609","MW040",40,11,35,4,3,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,175.5,16.84,0.095954415954416,40,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"610","MW041",41,11,43,4,1,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,8.3,0,0,41,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"611","MW041",41,14,43,4,1,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,100.4,10.78,0.107370517928287,41,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"612","MW041",41,14,36,4,2,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,23.5,3.79,0.161276595744681,41,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
