"","Population","Row","Column","Block","Family","Replicate","Weevil_dam_binary","Total_Height_early","Scar_length_cm","scar_div_earlyheight","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Pop_ID"
"175",8,7,28,2,2,2,0,37.2,0,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,NA
"176",9,11,22,1,1,2,1,36.5,14.851,0.406876712328767,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"177",9,3,4,1,2,2,1,62.2,1.291,0.0207556270096463,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"178",9,2,19,1,1,3,0,20.3,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"179",9,5,20,1,1,5,1,19.5,2.689,0.137897435897436,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"180",9,8,1,1,2,1,0,51.2,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"181",9,13,38,4,2,5,0,22.4,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"182",9,12,7,3,1,4,1,75.6,15.762,0.208492063492064,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"183",9,15,40,4,1,1,0,19.2,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"184",9,19,42,4,2,3,0,26,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"185",9,10,19,1,2,4,1,35.9,2.881,0.0802506963788301,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,NA
"186",11,1,24,2,3,5,0,28,0,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"187",11,7,44,2,2,5,1,27.3,0,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"188",11,18,17,3,1,5,1,9.5,2.067,0.217578947368421,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"189",11,11,3,1,1,3,1,48.2,12.716,0.263817427385892,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"190",11,15,34,4,3,4,0,0,0,NA,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"191",11,17,13,3,2,1,1,112.3,26.582,0.236705253784506,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"192",11,5,7,1,1,2,1,68.1,0.526,0.00772393538913363,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"193",11,21,45,4,3,3,1,47,0,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"194",11,6,5,1,2,4,1,68.5,8.429,0.123051094890511,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"195",11,8,11,1,4,5,1,59.3,11.687,0.1970826306914,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"196",11,20,20,3,2,2,1,34.5,5.08,0.147246376811594,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"197",11,11,4,1,3,2,0,31.8,0,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"198",11,13,24,3,2,3,1,22.3,3.979,0.178430493273543,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"199",11,13,28,4,1,1,1,16.9,2.104,0.124497041420118,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,NA
"200",12,17,17,3,2,5,1,35.8,11.074,0.309329608938547,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"201",12,17,4,3,5,5,1,61.8,2.706,0.0437864077669903,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"202",12,3,40,2,5,3,1,156.4,27.35,0.174872122762148,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"203",12,13,29,4,1,2,1,81.8,14.909,0.182261613691932,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"204",12,6,6,1,1,4,1,38.4,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"205",12,14,40,4,4,2,0,45.5,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"206",12,7,25,2,2,4,0,18.6,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"207",12,11,28,4,2,1,1,46.8,4.973,0.106260683760684,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"208",12,17,28,4,4,3,0,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"209",12,4,3,1,4,1,0,41,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"210",12,8,10,1,3,2,0,35.6,0.659,0.0185112359550562,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"211",12,10,13,1,3,4,1,39.1,2.164,0.0553452685421995,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"212",12,19,18,3,1,1,1,108.3,15.405,0.142243767313019,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"213",12,7,33,2,2,2,1,134.6,21.542,0.160044576523031,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"214",12,21,41,4,3,3,1,83.6,4.891,0.0585047846889952,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"215",12,6,30,2,5,4,1,28,2.426,0.0866428571428571,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"216",12,14,32,4,2,3,1,48,14.593,0.304020833333333,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"217",12,5,25,2,5,2,0,18.7,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"218",12,16,46,4,3,5,0,1,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"219",12,3,1,1,5,1,1,41.4,0.496,0.0119806763285024,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,NA
"220",13,1,33,2,1,5,0,14.3,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"221",13,13,3,3,1,3,0,10.5,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"222",13,1,34,2,2,3,0,24.7,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"223",13,5,22,1,1,4,0,45.7,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"224",13,3,5,1,5,5,0,54.7,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"225",13,14,14,3,2,4,0,49.9,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"226",13,14,26,4,2,5,1,50.3,2.244,0.0446123260437376,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"227",13,13,12,3,3,3,0,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"228",13,14,39,4,2,1,1,34.3,19.764,0.576209912536443,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"229",13,17,25,3,1,1,1,44,1.062,0.0241363636363636,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"230",13,19,28,4,2,2,0,42.9,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"231",13,9,15,1,5,2,0,23.5,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"232",13,17,14,3,5,1,0,61.7,0.98,0.0158833063209076,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"233",13,8,5,1,5,4,1,52,24.241,0.466173076923077,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"234",13,12,41,4,1,2,0,14.2,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,NA
"235",14,1,15,1,2,1,1,23.1,1.448,0.0626839826839827,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"236",14,10,1,1,4,5,0,5.3,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"237",14,12,36,4,4,1,1,23.6,3.834,0.162457627118644,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"238",14,10,25,2,1,3,1,131.3,16.972,0.129261233815689,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"239",14,13,17,3,1,2,1,71.9,10.753,0.149554937413074,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"240",14,5,40,2,1,4,1,50.6,3.865,0.0763833992094862,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"241",14,8,16,1,3,2,0,56.6,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"242",14,2,10,1,2,2,0,26.3,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"243",14,6,33,2,1,1,1,81.9,4.191,0.0511721611721612,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"244",14,15,29,4,2,5,1,32.7,3.775,0.115443425076453,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"245",14,15,15,3,3,3,1,27.7,7.079,0.255559566787004,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"246",14,2,27,2,3,5,0,32.2,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"247",14,18,15,3,3,4,1,45,3.921,0.0871333333333333,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"248",14,2,6,1,5,2,1,38.1,0.706,0.0185301837270341,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"249",14,12,30,4,4,3,0,33.9,7.239,0.21353982300885,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"250",14,3,3,1,5,1,1,64.4,6.621,0.102810559006211,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"251",14,13,18,3,5,5,0,17.4,4.229,0.243045977011494,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"252",14,7,23,2,4,4,0,0,0,NA,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,NA
"253",15,8,20,1,5,1,1,27.3,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"254",15,3,12,1,2,4,1,41.2,0.779,0.0189077669902913,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"255",15,9,39,2,5,4,1,96.2,1.147,0.0119230769230769,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"256",15,16,10,3,5,3,0,25.1,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"257",15,8,15,1,1,5,1,44.8,5.54,0.123660714285714,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"258",15,2,15,1,3,4,0,0,0,NA,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"259",15,4,25,2,2,5,1,34,2.177,0.0640294117647059,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"260",15,20,38,4,4,3,1,56.4,5.444,0.0965248226950355,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"261",15,3,8,1,4,1,0,48.1,0.692,0.0143866943866944,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"262",15,1,17,1,5,5,0,6.1,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"263",15,18,20,3,1,1,0,1.8,1.215,0.675,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"264",15,19,40,4,1,2,0,36.1,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"265",15,8,8,1,4,4,1,92.6,5.599,0.0604643628509719,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"266",15,15,28,4,3,3,1,15.6,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"267",15,2,44,2,2,3,0,21.2,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"268",15,19,45,4,3,2,0,29.6,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"269",15,19,25,3,2,2,1,95.1,14.827,0.155909568874869,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"270",15,16,1,3,4,2,0,62.5,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"271",15,17,18,3,4,5,1,18.6,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"272",15,10,41,4,2,1,1,51,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"273",15,1,21,1,5,2,1,26.5,2.132,0.0804528301886793,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"274",15,9,32,2,3,1,1,67.3,21.204,0.315066864784547,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,NA
"275",16,10,32,2,1,2,0,0,0,NA,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"276",16,17,24,3,1,3,0,57.2,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"277",16,11,41,4,1,1,0,19.1,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"278",16,7,41,2,3,5,1,114.4,49.107,0.429256993006993,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"279",16,17,36,4,3,2,1,16.5,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"280",16,10,11,1,3,3,1,30.7,5.27,0.171661237785016,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"281",16,3,25,2,3,4,1,12.5,1.244,0.09952,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"282",16,8,21,1,2,1,1,72.2,4.153,0.0575207756232687,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,NA
"283",17,5,29,2,1,3,1,24.3,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"284",17,2,37,2,2,4,0,21.2,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"285",17,2,46,2,5,4,0,15.7,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"286",17,8,38,2,3,1,1,61.7,13.015,0.210940032414911,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"287",17,6,37,2,3,2,0,17.4,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"288",17,11,25,4,4,1,0,0.7,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"289",17,13,13,3,1,2,1,46.7,1.892,0.0405139186295503,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"290",17,15,14,3,3,3,1,40.2,7.856,0.195422885572139,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"291",17,12,24,4,3,4,0,15.8,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"292",17,9,41,2,3,5,1,77.1,13.722,0.177976653696498,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"293",17,15,7,3,4,3,1,36.5,1.317,0.0360821917808219,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"294",17,6,40,2,2,1,1,170.5,8.929,0.0523695014662757,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"295",17,8,35,2,4,2,0,100.3,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"296",17,8,7,1,1,4,1,41.8,4.826,0.115454545454545,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"297",17,3,18,1,1,1,1,66.3,22.597,0.340829562594268,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"298",17,5,35,2,5,1,1,72.3,4.915,0.0679806362378977,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"299",17,10,17,1,5,3,1,61.8,2.637,0.0426699029126214,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"300",17,14,38,4,1,5,1,29.9,3.232,0.10809364548495,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"301",17,4,13,1,4,4,1,21.5,3.038,0.141302325581395,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"302",17,11,31,4,4,5,1,21.1,0.756,0.0358293838862559,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"303",17,6,44,2,5,2,1,46.5,0.421,0.00905376344086021,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"304",17,9,11,1,2,5,1,20.3,0,0,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,NA
"305",18,21,27,4,2,2,1,22.2,4.755,0.214189189189189,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"306",18,20,21,3,1,3,0,8.1,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"307",18,17,26,4,1,5,1,61.7,30.135,0.488411669367909,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"308",18,20,30,4,4,2,0,61,3.524,0.0577704918032787,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"309",18,3,19,1,1,4,1,44.4,2.224,0.0500900900900901,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"310",18,18,42,4,2,3,0,20,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"311",18,18,11,3,3,2,1,60,8.153,0.135883333333333,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"312",18,4,39,2,1,1,1,91.4,18.405,0.20136761487965,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"313",18,1,37,2,1,2,1,71.2,0.892,0.0125280898876404,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"314",18,11,5,1,3,1,0,58.9,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"315",18,18,33,4,5,4,1,15.8,1.968,0.124556962025316,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"316",18,6,45,2,2,4,0,15,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"317",18,20,23,3,4,4,1,30.6,2.395,0.0782679738562091,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"318",18,19,12,3,3,4,1,43.7,4.82,0.110297482837529,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"319",18,21,23,3,4,1,1,25.4,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"320",18,6,31,2,4,3,0,22.2,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"321",18,4,45,2,5,2,0,5.5,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"322",18,6,32,2,2,1,0,37.7,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"323",18,15,9,3,3,3,1,30.6,6.544,0.213856209150327,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"324",18,2,20,1,5,1,0,45.7,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"325",18,16,44,4,3,5,0,7.2,0,0,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"326",18,16,33,4,2,5,0,23.6,3.797,0.160889830508475,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896,NA
"327",19,16,30,4,1,4,0,17,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"328",19,13,21,3,3,1,1,26.6,2.137,0.0803383458646617,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"329",19,17,41,4,2,3,1,11.6,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"330",19,13,42,4,5,5,0,15,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"331",19,13,45,4,5,1,1,23.3,1.902,0.0816309012875536,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"332",19,6,19,1,5,2,1,60.8,1.847,0.0303782894736842,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"333",19,20,27,4,3,3,1,28.1,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"334",19,16,25,3,1,3,1,15.9,0.317,0.019937106918239,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"335",19,14,29,4,1,2,1,34.2,17.719,0.518099415204678,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"336",19,3,46,2,1,1,0,68.7,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"337",19,1,35,2,3,2,0,59.2,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"338",19,5,3,1,3,5,0,45.5,0,0,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"339",19,19,13,3,2,1,1,68.7,8.789,0.127933042212518,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
"340",19,14,9,3,3,4,1,16.5,1.094,0.0663030303030303,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897,NA
