"","Population","Row","Column","Block","Family","Replicate","Herbivory_mean_late","Herbivory_mean_early","Year","Patch_ID","Latitude","Longitude","Transect_ID","City_dist","Urb_score","Deer_damage_DC3","Exposed_rhizome_DC1","Herbivory_early","Herbivory_late","Urb_Rur"
"193","11",11,4,1,"3","2",NA,NA,"2019","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,0,0,NA,NA,NA
"194","11",8,11,1,"4","5",NA,NA,"2019","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,0,0,NA,NA,NA
"195","12",10,13,1,"3","4",0.006,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"196","12",14,32,4,"2","3",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"197","12",11,28,4,"2","1",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"198","12",6,6,1,"1","4",0.004,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"199","12",5,25,2,"5","2",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"200","12",21,41,4,"3","3",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"201","12",16,46,4,"3","5",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"202","12",13,29,4,"1","2",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"203","12",7,25,2,"2","4",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"204","12",7,33,2,"2","2",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"205","12",17,4,3,"5","5",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,1,NA,NA,NA
"206","12",8,10,1,"3","2",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"207","12",6,30,2,"5","4",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"208","12",14,40,4,"4","2",0,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"209","12",4,3,1,"4","1",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"210","12",3,40,2,"5","3",0.016,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"211","12",17,28,4,"4","3",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"212","12",17,17,3,"2","5",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,1,0,NA,NA,NA
"213","12",19,18,3,"1","1",NA,NA,"2019","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,0,0,NA,NA,NA
"214","13",19,28,4,"2","2",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"215","13",14,14,3,"2","4",NA,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"216","13",17,25,3,"1","1",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"217","13",13,12,3,"3","3",NA,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"218","13",12,41,4,"1","2",NA,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"219","13",17,14,3,"5","1",NA,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"220","13",8,5,1,"5","4",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"221","13",1,34,2,"2","3",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"222","13",14,39,4,"2","1",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"223","13",1,33,2,"1","5",0.2,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"224","13",3,5,1,"5","5",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"225","13",5,22,1,"1","4",0,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,0,NA,NA,NA
"226","13",14,26,4,"2","5",NA,NA,"2019","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,0,1,NA,NA,NA
"227","14",3,3,1,"5","1",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"228","14",6,33,2,"1","1",NA,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"229","14",2,27,2,"3","5",NA,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"230","14",8,16,1,"3","2",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"231","14",13,18,3,"5","5",NA,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,1,0,NA,NA,NA
"232","14",2,10,1,"2","2",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,1,NA,NA,NA
"233","14",2,6,1,"5","2",NA,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,1,NA,NA,NA
"234","14",10,25,2,"1","3",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"235","14",12,30,4,"4","3",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"236","14",15,29,4,"2","5",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"237","14",1,15,1,"2","1",0.125,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"238","14",13,17,3,"1","2",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"239","14",7,23,2,"4","4",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"240","14",18,15,3,"3","4",0.172,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,1,1,NA,NA,NA
"241","14",10,1,1,"4","5",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"242","14",12,36,4,"4","1",NA,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"243","14",15,15,3,"3","3",0.376,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"244","14",5,40,2,"1","4",0,NA,"2019","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,0,0,NA,NA,NA
"245","15",2,44,2,"2","3",0.006,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"246","15",19,40,4,"1","2",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"247","15",8,15,1,"1","5",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"248","15",2,15,1,"3","4",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"249","15",20,38,4,"4","3",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"250","15",15,28,4,"3","3",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,1,NA,NA,NA
"251","15",4,25,2,"2","5",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"252","15",1,21,1,"5","2",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,1,NA,NA,NA
"253","15",9,32,2,"3","1",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"254","15",18,20,3,"1","1",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"255","15",17,18,3,"4","5",0.05,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"256","15",9,39,2,"5","4",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"257","15",8,8,1,"4","4",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"258","15",16,10,3,"5","3",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,1,0,NA,NA,NA
"259","15",10,41,4,"2","1",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"260","15",19,25,3,"2","2",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"261","15",8,20,1,"5","1",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"262","15",16,1,3,"4","2",0.022,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"263","15",3,8,1,"4","1",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"264","15",19,45,4,"3","2",0,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,1,NA,NA,NA
"265","15",3,12,1,"2","4",NA,NA,"2019","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,0,0,NA,NA,NA
"266","16",7,41,2,"3","5",0,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"267","16",3,25,2,"3","4",NA,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,1,NA,NA,NA
"268","16",17,24,3,"1","3",0,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,1,0,NA,NA,NA
"269","16",8,21,1,"2","1",0,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"270","16",10,11,1,"3","3",NA,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"271","16",10,32,2,"1","2",NA,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"272","16",11,41,4,"1","1",0.085,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"273","16",17,36,4,"3","2",NA,NA,"2019","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,0,0,NA,NA,NA
"274","17",8,35,2,"4","2",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,1,NA,NA,NA
"275","17",15,7,3,"4","3",0.038,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"276","17",6,40,2,"2","1",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"277","17",14,38,4,"1","5",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"278","17",4,13,1,"4","4",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"279","17",3,18,1,"1","1",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"280","17",5,29,2,"1","3",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"281","17",2,46,2,"5","4",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"282","17",15,14,3,"3","3",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"283","17",11,25,4,"4","1",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"284","17",9,41,2,"3","5",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"285","17",10,17,1,"5","3",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"286","17",9,11,1,"2","5",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"287","17",8,7,1,"1","4",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"288","17",6,37,2,"3","2",0,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"289","17",2,37,2,"2","4",0.19,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"290","17",5,35,2,"5","1",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"291","17",8,38,2,"3","1",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"292","17",6,44,2,"5","2",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"293","17",13,13,3,"1","2",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,1,NA,NA,NA
"294","17",11,31,4,"4","5",NA,NA,"2019","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,0,0,NA,NA,NA
"295","18",11,5,1,"3","1",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"296","18",4,45,2,"5","2",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"297","18",18,11,3,"3","2",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"298","18",4,39,2,"1","1",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"299","18",20,30,4,"4","2",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"300","18",16,44,4,"3","5",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"301","18",18,42,4,"2","3",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"302","18",16,33,4,"2","5",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"303","18",6,45,2,"2","4",0.145,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"304","18",20,21,3,"1","3",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"305","18",3,19,1,"1","4",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,1,NA,NA,NA
"306","18",1,37,2,"1","2",0.29,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"307","18",6,31,2,"4","3",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"308","18",17,26,4,"1","5",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,1,1,NA,NA,NA
"309","18",19,12,3,"3","4",0.002,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"310","18",2,20,1,"5","1",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"311","18",18,33,4,"5","4",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,1,NA,NA,NA
"312","18",20,23,3,"4","4",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,1,NA,NA,NA
"313","18",21,23,3,"4","1",0,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"314","18",15,9,3,"3","3",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,1,NA,NA,NA
"315","18",21,27,4,"2","2",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,1,NA,NA,NA
"316","18",6,32,2,"2","1",NA,NA,"2019","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,0,0,NA,NA,NA
"317","19",19,13,3,"2","1",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"318","19",12,43,4,"1","5",0.16,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"319","19",1,35,2,"3","2",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"320","19",19,41,4,"2","5",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"321","19",21,35,4,"5","4",0.05,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"322","19",14,9,3,"3","4",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,1,0,NA,NA,NA
"323","19",13,21,3,"3","1",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"324","19",16,25,3,"1","3",0.052,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,1,0,NA,NA,NA
"325","19",13,45,4,"5","1",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"326","19",17,41,4,"2","3",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"327","19",14,29,4,"1","2",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"328","19",20,27,4,"3","3",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"329","19",16,30,4,"1","4",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"330","19",3,46,2,"1","1",0,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"331","19",14,41,4,"2","4",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,1,NA,NA,NA
"332","19",7,13,1,"2","2",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"333","19",5,3,1,"3","5",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"334","19",13,42,4,"5","5",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"335","19",6,19,1,"5","2",NA,NA,"2019","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,0,0,NA,NA,NA
"336","20",18,29,4,"1","1",0,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"337","20",19,44,4,"3","3",NA,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"338","20",8,12,1,"5","1",NA,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"339","20",16,42,4,"5","3",NA,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"340","20",13,20,3,"5","5",0,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"341","20",15,43,4,"5","2",NA,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"342","20",18,44,4,"3","1",NA,NA,"2019","AS033",43.387612,-79.959232,"Rural",55.4435483441203,-3.34998,0,0,NA,NA,NA
"343","21",14,7,3,"1","4",0.866666666666667,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,1,NA,NA,NA
"344","21",8,4,1,"5","1",0.164,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"345","21",4,6,1,"2","3",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"346","21",14,3,3,"1","3",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,1,NA,NA,NA
"347","21",11,44,4,"3","3",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"348","21",6,23,2,"2","2",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"349","21",12,45,4,"5","5",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"350","21",8,33,2,"1","2",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,1,NA,NA,NA
"351","21",12,46,4,"5","4",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"352","21",16,9,3,"4","2",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"353","21",18,30,4,"1","5",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"354","21",15,18,3,"2","1",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"355","21",16,6,3,"3","2",0.018,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"356","21",12,22,1,"4","3",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"357","21",5,13,1,"3","1",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"358","21",3,33,2,"2","5",0.066,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"359","21",18,34,4,"1","1",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"360","21",19,39,4,"2","4",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"361","21",4,1,1,"4","1",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"362","21",20,10,3,"5","2",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,1,NA,NA,NA
"363","21",6,9,1,"4","4",0,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,1,0,NA,NA,NA
"364","21",5,2,1,"5","3",0.19,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"365","21",5,19,1,"3","5",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"366","21",14,2,3,"4","5",NA,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"367","21",2,9,1,"3","4",0.054,NA,"2019","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,0,0,NA,NA,NA
"368","23",10,16,1,"1","4",NA,NA,"2019","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,0,0,NA,NA,NA
"369","23",21,37,4,"1","3",0.05,NA,"2019","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,0,0,NA,NA,NA
"370","23",12,21,3,"1","1",0,NA,"2019","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,0,0,NA,NA,NA
"371","23",4,29,2,"1","2",0.022,NA,"2019","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,0,0,NA,NA,NA
"372","26",19,8,3,"1","3",0.025,NA,"2019","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,0,0,NA,NA,NA
"373","26",11,39,4,"1","4",0,NA,"2019","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,0,0,NA,NA,NA
"374","26",17,38,4,"1","5",NA,NA,"2019","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,0,0,NA,NA,NA
"375","26",6,15,1,"1","2",NA,NA,"2019","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,0,1,NA,NA,NA
"376","26",8,37,2,"1","1",0,NA,"2019","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,0,0,NA,NA,NA
"377","27",20,8,3,"2","2",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"378","27",9,24,2,"4","5",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"379","27",13,44,4,"3","2",NA,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,1,NA,NA,NA
"380","27",15,23,3,"5","4",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"381","27",15,4,3,"4","2",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,1,1,NA,NA,NA
"382","27",21,36,4,"3","5",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"383","27",16,27,4,"1","2",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"384","27",19,37,4,"5","1",NA,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
"385","27",15,20,3,"3","1",NA,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,1,0,NA,NA,NA
"386","27",6,4,1,"3","3",0,NA,"2019","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,0,0,NA,NA,NA
