"","Population","Row","Column","Block","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Year","Surveyor"
"124",3,15,44,4,2,1,"08/15/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"125",3,9,9,1,2,2,"07/18/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","Early","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"126",3,15,42,4,3,4,"08/15/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"127",3,16,43,4,2,3,"08/15/2020",0,0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"128",3,17,7,3,4,5,"07/15/2020",0,0,0,"",0,19,1,13,0,0,0,0,0,"","Early","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"129",3,20,3,3,3,2,"08/13/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"130",3,18,10,3,5,2,"07/14/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Early","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"131",3,20,3,3,3,2,"07/14/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Early","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"132",3,7,1,1,2,5,"08/17/2020",0,0,1,"3rd ins",0,2,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"133",3,11,2,1,4,1,"08/16/2020",0,0,1,"1 egg",0,17,0,0,0,0,0,0,0,"","Late","AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855,"2020","Kavya"
"134",4,19,4,3,2,5,"07/14/2020",0,0,0,"",0,5,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"135",4,7,12,1,4,2,"07/18/2020",0,0,0,"",0,4,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"136",4,11,30,4,4,1,"08/16/2020",0,0,0,"",0,3,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"137",4,9,2,1,3,1,"07/18/2020",0,0,0,"",0,17,0,200,40,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"138",4,8,24,2,2,2,"07/18/2020",0,0,0,"",0,6,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"139",4,15,33,4,5,1,"08/15/2020",0,0,0,"",0,1,0,0,2,0,0,1,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"140",4,15,33,4,5,1,"07/15/2020",0,0,0,"",0,0,2,3,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"141",4,11,21,1,2,4,"08/16/2020",0,0,0,"",0,0,3,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"142",4,15,1,3,5,4,"07/15/2020",0,0,0,"",0,3,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"143",4,8,32,2,3,3,"08/17/2020",0,0,0,"",0,5,0,0,7,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"144",4,9,2,1,3,1,"08/17/2020",0,0,9,"(5 x 3rd ins), (4 x 2nd ins)",0,23,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"145",4,5,8,1,5,2,"08/18/2020",0,0,0,"",0,17,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"146",4,3,24,2,4,5,"08/18/2020",0,0,0,"",2,3,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"147",4,11,30,4,4,1,"07/16/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"148",4,3,24,2,4,5,"07/20/2020",0,0,1,"5th instar",0,14,0,0,0,0,1,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"149",4,8,32,2,3,3,"07/18/2020",0,0,0,"",0,11,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"150",4,5,8,1,5,2,"07/20/2020",0,0,0,"",0,27,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"151",4,4,30,2,1,4,"07/20/2020",0,0,2,"2 eggs",0,18,0,0,0,0,3,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"152",4,4,16,1,1,1,"07/20/2020",0,0,1,"1 egg",0,9,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"153",4,15,1,3,5,4,"08/15/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"154",4,3,9,1,3,5,"07/20/2020",0,0,1,"1 egg",0,3,0,45,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"155",4,7,12,1,4,2,"08/17/2020",0,0,0,"",0,7,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"156",4,19,4,3,2,5,"08/13/2020",0,0,1,"1st ins",0,10,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"157",4,3,29,2,4,4,"07/20/2020",0,0,2,"1 egg + 1st instar",0,14,0,2,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"158",4,16,20,3,2,3,"08/15/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"159",4,16,20,3,2,3,"07/15/2020",0,0,2,"1 egg, 3rd instar",0,5,0,1,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"160",4,1,42,2,1,3,"08/18/2020",0,0,0,"",0,11,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"161",4,11,21,1,2,4,"07/16/2020",0,0,1,"1 egg",0,6,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"162",4,4,16,1,1,1,"08/18/2020",0,0,0,"",0,8,4,0,0,0,4,2,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"163",4,4,33,2,3,2,"08/18/2020",0,0,0,"",5,14,0,0,25,0,2,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"164",4,18,9,3,4,3,"07/14/2020",0,0,0,"",0,0,0,1,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"165",4,4,33,2,3,2,"07/20/2020",0,0,1,"1 egg",0,11,0,2,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"166",4,2,35,2,1,2,"08/18/2020",0,0,0,"",0,4,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"167",4,8,24,2,2,2,"08/17/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"168",4,3,9,1,3,5,"08/18/2020",0,0,0,"",0,1,0,0,20,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"169",4,16,18,3,5,5,"08/15/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"170",4,18,9,3,4,3,"08/13/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"171",4,14,6,3,1,5,"07/15/2020",0,0,0,"",0,11,0,4,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"172",4,14,6,3,1,5,"08/15/2020",0,0,1,"1st ins",0,14,0,0,0,0,1,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"173",4,4,30,2,1,4,"08/18/2020",0,0,0,"",0,3,0,0,0,0,1,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"174",4,1,42,2,1,3,"07/20/2020",0,0,0,"",0,14,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"175",4,2,35,2,1,2,"07/20/2020",0,0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","Early","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"176",4,3,29,2,4,4,"08/18/2020",0,0,0,"",0,11,0,0,0,0,0,0,0,"","Late","AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"2020","Kavya"
"177",5,10,42,4,4,4,"07/18/2020",0,0,2,"2 eggs",0,1,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"178",5,18,32,4,3,3,"07/14/2020",0,0,0,"",0,9,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"179",5,15,37,4,1,1,"08/15/2020",0,1,0,"emerged chrysalis shell",0,18,0,0,10,0,1,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"180",5,8,39,2,4,1,"07/18/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"181",5,13,39,4,1,3,"08/15/2020",0,0,0,"",1,7,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"182",5,20,28,4,2,5,"07/13/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"183",5,7,8,1,5,4,"07/18/2020",0,0,0,"",0,4,0,5,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"184",5,14,45,4,1,5,"07/15/2020",0,0,0,"",0,3,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"185",5,6,27,2,5,3,"08/18/2020",0,0,0,"",1,7,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"186",5,10,42,4,4,4,"08/16/2020",0,0,1,"2nd ins",0,2,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"187",5,14,45,4,1,5,"08/15/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"188",5,18,1,3,1,2,"08/13/2020",0,0,1,"2nd/3rd ins",0,16,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"189",5,9,44,2,2,3,"07/18/2020",0,0,0,"",0,15,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"190",5,10,34,2,5,2,"07/18/2020",0,0,0,"",0,21,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"191",5,18,32,4,3,3,"08/13/2020",0,0,0,"",0,12,375,88,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"192",5,7,8,1,5,4,"08/17/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"193",5,7,17,1,2,4,"08/17/2020",0,0,2,"1 egg, 3rd ins",0,9,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"194",5,20,19,3,3,1,"07/14/2020",0,0,0,"",0,12,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"195",5,1,29,2,2,2,"08/18/2020",0,0,0,"",0,8,0,0,0,0,1,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"196",5,16,12,3,2,1,"08/15/2020",0,0,0,"",0,5,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"197",5,14,34,4,4,3,"08/15/2020",0,0,0,"",0,0,0,0,1,0,1,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"198",5,1,29,2,2,2,"07/20/2020",0,0,0,"",0,6,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"199",5,7,18,1,3,2,"07/18/2020",0,0,0,"",0,11,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"200",5,16,17,3,4,5,"07/15/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"201",5,17,29,4,5,1,"08/15/2020",0,0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"202",5,16,12,3,2,1,"07/15/2020",0,0,0,"",0,9,4,8,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"203",5,17,29,4,5,1,"07/14/2020",0,0,1,"3rd instar",0,8,0,0,0,0,1,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"204",5,6,27,2,5,3,"07/18/2020",0,0,0,"",0,4,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"205",5,20,19,3,3,1,"08/13/2020",0,0,1,"1 egg",2,5,0,0,2,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"206",5,14,34,4,4,3,"07/15/2020",0,0,0,"",0,6,0,3,0,0,1,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"207",5,15,37,4,1,1,"07/15/2020",0,0,0,"",0,12,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"208",5,10,34,2,5,2,"08/16/2020",0,0,0,"",0,7,0,0,4,0,0,1,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"209",5,9,44,2,2,3,"08/17/2020",0,0,0,"",0,27,0,0,4,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"210",5,7,17,1,2,4,"07/18/2020",0,0,0,"",0,10,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"211",5,20,28,4,2,5,"08/13/2020",0,0,0,"",0,3,11,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"212",5,17,44,4,4,2,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"213",5,8,39,2,4,1,"08/17/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"214",5,7,18,1,3,2,"08/17/2020",0,0,1,"1st ins",0,0,0,0,1,0,0,1,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"215",5,10,24,2,3,5,"08/16/2020",0,0,0,"",1,8,0,0,1,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"216",5,13,39,4,1,3,"07/15/2020",0,0,0,"",0,18,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"217",5,16,17,3,4,5,"08/15/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Late","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"218",5,10,24,2,3,5,"07/18/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"219",5,18,1,3,1,2,"07/14/2020",0,0,0,"",0,11,0,0,0,0,0,0,0,"","Early","AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"2020","Kavya"
"220",6,12,27,4,1,2,"07/16/2020",0,0,1,"1 egg",0,22,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"221",6,14,27,4,5,2,"07/15/2020",0,0,0,"",0,18,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"222",6,12,23,1,1,1,"08/16/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"223",6,2,38,2,1,3,"07/20/2020",0,0,1,"1st instar",0,32,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"224",6,19,17,3,3,3,"08/13/2020",0,0,0,"",0,0,0,0,5,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"225",6,17,1,3,4,3,"07/15/2020",0,0,0,"",0,6,0,0,0,0,1,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"226",6,13,35,4,5,3,"08/15/2020",0,0,0,"",0,19,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"227",6,2,2,1,2,5,"08/18/2020",0,1,0,"1 empty egg",0,0,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"228",6,13,35,4,5,3,"07/15/2020",0,0,0,"",0,25,0,12,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"229",6,1,46,2,2,4,"08/18/2020",0,0,0,"",0,3,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"230",6,20,17,3,1,5,"08/13/2020",0,0,4,"4 eggs",0,36,0,0,5,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"231",6,9,37,2,4,4,"07/18/2020",0,0,0,"",0,16,0,0,0,0,1,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"232",6,18,27,4,3,2,"08/13/2020",0,0,1,"1st ins",0,10,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"233",6,9,37,2,4,4,"08/17/2020",0,0,0,"",0,10,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"234",6,14,27,4,5,2,"08/15/2020",0,0,0,"",0,33,3,0,36,0,4,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"235",6,2,18,1,4,2,"08/18/2020",0,1,1,"2 empty eggs, 1 egg",0,16,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"236",6,5,30,2,5,4,"07/20/2020",0,0,2,"2 eggs",0,10,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"237",6,5,30,2,5,4,"08/18/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"238",6,20,17,3,1,5,"07/14/2020",0,0,2,"2 eggs",0,30,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"239",6,19,23,3,1,4,"08/13/2020",0,0,1,"1 egg",0,20,0,0,3,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"240",6,21,30,4,4,1,"07/13/2020",0,0,0,"",0,17,0,2,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"241",6,8,27,2,3,5,"07/18/2020",0,0,1,"3rd/4th instar",0,12,0,0,3,0,1,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"242",6,18,27,4,3,2,"07/14/2020",0,0,0,"",0,17,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"243",6,21,22,3,5,1,"07/13/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"244",6,19,23,3,1,4,"07/14/2020",0,0,0,"",0,14,0,0,0,0,0,0,0,"","Early","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
"245",6,12,27,4,1,2,"08/16/2020",0,0,0,"",0,27,0,0,95,0,0,0,0,"","Late","AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"2020","Kavya"
