Row,Column,Block,Population,Family,Replicate,Comment,Date,Dead,Leaf_not_coll,Extra_leaf_for_DNA_Needed,Date_weighed_Soaked,Leaf_weight_g_Soaked,Photographed,Date_processed_ImageJ,Area_mm_sq,Length_mm,Width_mm,Len_div_wid,Comment,Dates_dried,Date_weighed_dried,Leaf_weight_g_Dried,Weighed_by,SLA,LDMC
13,28,4,11,1,1,,,0,,,8/7/2020,1.824,yes,20201005,4254.574,114.79,48.42,2.3707, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.2338,Olivia,18.19749358,0.128179825
13,29,4,12,1,2,,,0,,,8/7/2020,3.8779,yes,20201005,11670.021,205.84,82.88,2.4836,,5/18/21-5/20/21,5/20/2021,0.4242,Olivia,27.51065771,0.109389102
13,30,4,7,5,1,,,0,,,8/7/2020,3.0613,yes,20201005,7177.432,139.02,69.32,2.0055, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.3702,Olivia,19.38798487,0.120929017
13,31,4,1,2,5,,,0,,,8/7/2020,0.4002,yes,20201005,1146.051,66.96,24.27,2.759,,5/18/21-5/20/21,5/20/2021,0.0662,Olivia,17.31194864,0.165417291
13,32,4,61,3,4,,,0,,,8/7/2020,2.5386,yes,20201005,6094.864,138.61,60.29,2.2991,,5/18/21-5/20/21,5/20/2021,0.367,Olivia,16.60725886,0.144567872
13,33,4,57,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,34,4,35,2,4,,,0,,,8/7/2020,0.0534,yes,20201005,271.07,33.51,11.27,2.9734,,5/15/21-5/17/21,5/25/2021,0.0087,Olivia,31.15747126,0.162921348
13,35,4,6,5,3,,,0,,,8/7/2020,2.1637,yes,20201005,4988.21,121.51,55.78,2.1784,,5/15/21-5/17/21,5/28/2021,0.3627,Olivia,13.75299145,0.167629524
13,36,4,79,4,3,,,0,,,8/7/2020,2.5634,yes,20201005,8919.416,148.86,75.83,1.9631,,5/15/21-5/17/21,5/25/2021,0.3038,Samer,29.35949967,0.118514473
13,37,4,39,5,4,,,0,,,8/7/2020,0.9901,yes,20201005,3555.837,91.09,48.89,1.8632, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.116,Olivia,30.65376724,0.117159883
13,38,4,9,2,5,,,0,,,8/7/2020,0.1548,yes,20201005,784.796,59.8,18.8,3.1809,,5/15/21-5/17/21,5/25/2021,0.0234,Samer ,33.5382906,0.151162791
13,39,4,5,1,3,,,0,,,8/7/2020,1.5375,yes,20201005,4226.877,124.13,45.76,2.7126,,5/15/21-5/17/21,5/25/2021,0.187,Samer ,22.60362032,0.121626016
13,40,4,56,2,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,41,4,12,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,42,4,19,5,5,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,43,4,1,3,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,44,4,27,3,2,,,0,,,8/7/2020,0.4497,yes,20201005,1464.715,75.32,28.24,2.6671,,5/15/21-5/17/21,5/25/2021,0.0516,Samer ,28.38594961,0.114743162
13,45,4,19,5,1,,,0,,,8/7/2020,0.4579,yes,20201005,1053.193,68.46,20.23,3.3841,folded,5/15/21-5/17/21,5/25/2021,0.0843,Samer ,12.49339265,0.184101332
13,46,4,68,1,2,,,0,,,8/7/2020,0.5494,yes,20201005,1743.527,87.28,28.25,3.0896,,5/15/21-5/17/21,5/28/2021,0.0661,Olivia,26.37711044,0.120313069
14,1,3,57,2,3,,,0,,,8/7/2020,0.5334,yes,20201005,1663.345,77.7,31.85,2.4396,,5/15/21-5/17/21,5/25/2021,0.0825,Samer,20.16175758,0.154668167
14,2,3,21,4,5,,,0,,,8/7/2020,0.9283,yes,20201005,2972.173,109.38,37.94,2.883, the leaf had noticeable herbivory,5/15/21-5/17/21,5/25/2021,0.1346,Samer,22.08152303,0.14499623
14,3,3,21,1,3,,,0,,,8/7/2020,0.5421,yes,20201005,1614.565,84.8,27.89,3.0405,,5/15/21-5/17/21,5/28/2021,0.1138,Olivia,14.18774165,0.209924368
14,4,3,11,1,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,5,3,41,2,1,,,0,,,8/7/2020,0.4013,yes,20201005,1292.477,80.76,24.72,3.267,,5/15/21-5/17/21,5/28/2021,0.0529,Olivia,24.43245747,0.13182158
14,6,3,4,1,5,,,0,,,8/7/2020,1.5767,yes,20201006,4218.809,123.76,42.6,2.9052, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.2626,Olivia,16.06553313,0.16655039
14,7,3,21,1,4,,,0,,,8/7/2020,1.1855,yes,20201006,3552.467,108.3,44.76,2.4196,,5/15/21-5/17/21,5/25/2021,0.1961,Samer,18.11558899,0.165415437
14,8,3,7,1,5,,,0,,,8/7/2020,1.9525,yes,20201006,3214.9,113.27,39.6,2.8604,,5/15/21-5/17/21,5/25/2021,0.4052,Samer ,7.934106614,0.207528809
14,9,3,19,3,4,,,0,,,8/7/2020,0.598,yes,20201006,2093.275,87.55,31.33,2.7944, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.0919,Olivia,22.77774755,0.15367893
14,10,3,57,3,1,,,0,,,8/7/2020,0.828,yes,20201006,2023.626,88.36,30.02,2.9434,,5/15/21-5/17/21,5/28/2021,0.1331,Olivia,15.20380165,0.160748792
14,11,3,74,2,4,,,0,,,8/7/2020,1.5003,yes,20201006,4537.919,111.37,51.46,2.1642,,5/15/21-5/17/21,5/25/2021,0.2644,Samer,17.16308245,0.17623142
14,12,3,35,3,1,,,0,,,8/7/2020,2.1155,yes,20201006,6807.096,141.57,61.44,2.3042,,5/18/21-5/20/21,5/20/2021,0.2844,Olivia,23.93493671,0.134436304
14,13,3,29,2,1,,,0,,,8/7/2020,0.0542,yes,20201006,194.114,33.99,8.28,4.1051,,5/18/21-5/20/21,5/20/2021,0.0249,Olivia,7.795742972,0.459409594
14,14,3,13,2,4,,,0,,,8/7/2020,0.5695,yes,20201006,2114.343,94.4,31.22,3.0237,,5/15/21-5/17/21,5/25/2021,0.0801,Samer,26.39629213,0.140649693
14,15,3,77,5,4,,,0,,,8/7/2020,1.1961,yes,20201006,3882.828,112.96,47.66,2.3701,,5/15/21-5/17/21,5/25/2021,0.1646,Samer,23.58947752,0.137613912
14,16,3,35,2,5,,,0,,,8/7/2020,2.3303,yes,20201006,6003.987,132.07,61.7,2.1405, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.3032,Olivia,19.80206794,0.130112003
14,17,3,47,3,2,,,0,,,8/7/2020,1.0388,yes,20201006,3611.069,110.89,44.27,2.5049,little herbivory,5/15/21-5/17/21,5/25/2021,0.1279,Samer,28.23353401,0.123122834
14,18,3,62,4,3,,,0,,,8/7/2020,2.3005,yes,20201006,6914.664,155.12,61.59,2.5186,slightly folded,5/15/21-5/17/21,5/28/2021,0.2988,Olivia,23.14144578,0.129884808
14,19,3,30,4,2,,,0,,1,8/7/2020,0.29,yes,20201006,1088.488,68.45,23.07,2.9671,,5/15/21-5/17/21,5/25/2021,0.0412,Samer,26.41961165,0.142068966
14,20,3,31,4,3,,,0,,,8/7/2020,1.4862,yes,20201006,5958.74,145.73,55.4,2.6305,,5/15/21-5/17/21,5/28/2021,0.2074,Olivia,28.73066538,0.139550532
14,21,3,46,4,2,,,0,,,8/7/2020,2.75,yes,20201006,7300.05,144.89,70.86,2.0447,slightly folded,5/15/21-5/17/21,5/28/2021,0.3291,Olivia,22.18185962,0.119672727
14,22,3,49,3,3,,,0,,,8/7/2020,1.2698,yes,20201006,3998.281,113.95,46.74,2.438,,5/18/21-5/20/21,5/20/2021,0.164,Olivia,24.3797622,0.129154198
14,23,3,49,4,1,,,0,,,8/7/2020,1.4451,yes,20201006,4442.557,123.62,50.41,2.4523,slightly folded,5/18/21-5/20/21,5/20/2021,0.1993,Olivia,22.29080281,0.137914331
14,24,3,31,4,4,,,0,,,8/7/2020,1.3089,yes,20201006,5538.89,115.12,64.18,1.7937,really folded,5/18/21-5/20/21,5/20/2021,0.2026,Olivia,27.33904245,0.154786462
14,25,3,40,4,2,,,0,,,8/7/2020,0.985,yes,20201006,3498.232,106.13,46.73,2.2711,,5/18/21-5/20/21,5/20/2021,0.1625,Olivia,21.52758154,0.164974619
14,26,4,13,2,5,,,0,,,8/7/2020,0.3616,yes,20201006,1588.512,89.33,25.58,3.4922,,5/18/21-5/20/21,5/20/2021,0.0431,Olivia,36.85642691,0.119192478
14,27,4,6,5,2,,,0,,,8/7/2020,2.2444,yes,20201006,7790.618,171.76,62.24,2.7596,,5/18/21-5/20/21,5/20/2021,0.3262,Olivia,23.88294911,0.145339512
14,28,4,46,5,2,,,0,,,8/7/2020,0.9875,yes,20201007,2506.72,108.66,33.53,3.2407,,5/15/21-5/17/21,5/28/2021,0.1738,Olivia,14.42301496,0.176
14,29,4,19,1,2,,,0,,,8/7/2020,1.9766,yes,20201007,5155.545,133.9,58.59,2.2854,,5/18/21-5/20/21,5/20/2021,0.2614,Olivia,19.72281943,0.132247293
14,30,4,47,2,1,,,0,,,8/7/2020,1.0714,yes,20201007,2571.422,87.23,41.53,2.1004,,5/18/21-5/20/21,5/20/2021,0.2259,Olivia,11.38301018,0.210845623
14,31,4,2,1,3,,,0,,,8/7/2020,0.4661,yes,20201007,1543.202,80.25,28.28,2.8377,,5/15/21-5/17/21,5/25/2021,0.0552,Samer,27.95655797,0.118429522
14,32,4,12,2,3,,,0,,,8/7/2020,0.927,yes,20201007,3016.202,112.53,39,2.8854,,5/18/21-5/20/21,5/20/2021,0.1263,Olivia,23.88125099,0.136245955
14,33,4,13,3,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,34,4,5,4,3,,,0,,,8/7/2020,0.1186,yes,20201007,2517.39,112.64,32.03,3.5167, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.0225,Olivia,111.884,0.189713322
14,35,4,79,2,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,36,4,41,2,2,,,0,,,8/7/2020,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,37,4,35,4,2,,,0,,,8/7/2020,0.7527,yes,20201007,498.26,60.3,11.85,5.0886,,5/18/21-5/20/21,5/20/2021,0.1117,Olivia,4.460698299,0.148399097
14,38,4,17,1,5,,,0,,,8/7/2020,3.0547,yes,20201007,9894.872,158.33,88.43,1.7905, the leaf had noticeable herbivory,5/15/21-5/17/21,5/25/2021,0.4064,Samer,24.34761811,0.133040888
14,39,4,13,2,1,,,0,,,8/7/2020,1.1957,,,,,,#DIV/0!,,5/18/21-5/20/21,5/20/2021,0.1151,Olivia,0,0.096261604
14,40,4,12,4,2,,,0,,1,8/7/2020,0.0359,,,,,,#DIV/0!,,5/15/21-5/17/21,5/28/2021,0.0249,Olivia,0,0.693593315
14,41,4,19,2,4,,,0,,,8/7/2020,0.1032,,,,,,#DIV/0!,,5/18/21-5/20/21,5/20/2021,0.0163,Olivia,0,0.157945736
14,42,4,39,1,5,,,0,,,8/7/2020,0.1701,yes,20201009,718.123,54.72,19.2,2.85,,5/15/21-5/17/21,5/19/2021,0.0469,Olivia,15.31179104,0.275720165
14,43,4,41,1,2,,,0,,,8/7/2020,2.389,yes,20201009,8435.177,144.03,77.55,1.8573,hole in the leaf,5/15/21-5/17/21,5/19/2021,0.3971,Olivia,21.24194661,0.166220176
14,44,4,20,2,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,45,4,5,1,5,,,0,,,8/7/2020,0.1895,yes,20201009,656.061,53.12,17.89,2.9693,,5/15/21-5/17/21,5/20/2021,0.0368,Olivia,17.82774457,0.194195251
14,46,4,35,5,1,,,0,,,8/7/2020,0.1162,yes,20201009,456.512,53.71,11.46,4.6867,,5/15/21-5/17/21,5/19/2021,0.0499,Olivia,9.148537074,0.429432014
15,1,3,4,5,4,,,0,,,8/7/2020,0.6695,yes,20201009,1581.546,72.9,29.4,2.4796,,5/22/21-5/24/21,5/31/2021,0.145,Olivia ,10.90721379,0.216579537
15,2,3,29,3,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,3,3,41,1,3,,,0,,,8/7/2020,0.6486,yes,20201007,1578.713,71.81,29.82,2.4081, the leaf had noticeable herbivory,5/15/21-5/17/21,5/25/2021,0.131,Samer,12.05124427,0.201973481
15,4,3,27,4,2,,,0,,,8/7/2020,0.3727,yes,20201007,1398.689,87.45,23.1,3.7857,,5/15/21-5/17/21,5/25/2021,0.0595,Samer,23.50737815,0.159645828
15,5,3,46,4,3,,,0,,1,8/7/2020,0.8558,yes,20201007,2459.189,96.39,36.35,2.6517,,5/15/21-5/17/21,5/28/2021,0.1317,Olivia,18.67265756,0.153891096
15,6,3,31,2,3,,,0,,,8/7/2020,0.7284,yes,20201007,1825.493,84.75,29.89,2.8354,,5/15/21-5/17/21,5/25/2021,0.1396,Samer,13.07659742,0.191652938
15,7,3,17,4,3,,,0,,,8/7/2020,0.3861,yes,20201007,1331.656,66.07,27.57,2.3964,,5/15/21-5/17/21,5/28/2021,0.0674,Olivia,19.75750742,0.174566175
15,8,3,57,2,4,,,0,,,8/7/2020,1.4496,yes,20201007,5380.615,151.81,47.31,3.2088,,5/15/21-5/17/21,5/25/2021,0.2553,Samer,21.07565609,0.17611755
15,9,3,18,3,3,,,0,,,8/7/2020,1.6325,yes,20201007,6020.128,152.04,51.03,2.9794,,5/15/21-5/17/21,5/25/2021,0.2465,Samer ,24.42242596,0.150995406
15,10,3,8,3,2,,,0,,,8/7/2020,0.1534,yes,20201007,619.385,46.98,18.08,2.5985,,5/15/21-5/17/21,5/28/2021,0.0087,Olivia,71.19367816,0.056714472
15,11,3,68,2,2,,,0,,,8/7/2020,1.6505,yes,20201007,7265.569,164.97,59.07,2.7928, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.2639,Olivia,27.5315233,0.159890942
15,12,3,68,4,2,,,0,,,8/7/2020,2.4383,yes,20201009,5500.002,139.08,55.06,2.526, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.3987,Olivia,13.79483822,0.163515564
15,13,3,27,3,4,,,0,,,8/7/2020,1.5554,yes,20201009,3719.594,122.3,37.82,3.2337,,5/15/21-5/17/21,5/25/2021,0.269,Samer,13.82748699,0.172945866
15,14,3,17,3,3,,,0,,,8/7/2020,1.2419,yes,20201009,4387.739,121.17,47.29,2.5623,,5/15/21-5/17/21,5/25/2021,0.2152,Samer,20.38912175,0.173282873
15,15,3,14,3,3,,,0,,,8/7/2020,0.7186,yes,20201009,2035.782,91.01,30.79,2.9558,,5/15/21-5/17/21,5/28/2021,0.1359,Olivia,14.98,0.189117729
15,16,3,1,5,5,,,0,,,8/7/2020,1.2944,yes,20201009,5714.781,144.71,54.04,2.6778,,5/18/21-5/20/21,5/20/2021,0.1801,Olivia,31.73115491,0.139137825
15,17,3,57,3,4,,,0,,,8/7/2020,0.5945,yes,20201009,2430.783,106.46,30.94,3.4409,,5/15/21-5/17/21,5/28/2021,0.1113,Olivia,21.83991914,0.187216148
15,18,3,21,2,1,,,0,,,8/7/2020,0.1749,yes,20201009,718.737,63.2,15.92,3.9698, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.0054,Olivia,133.0994444,0.030874786
15,19,3,20,3,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,20,3,27,3,1,,,0,,,8/7/2020,1.1373,yes,20201009,5345.415,145.97,49.39,2.9555,,5/18/21-5/20/21,5/20/2021,0.1522,Olivia,35.12099212,0.133825728
15,21,3,67,2,4,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,22,3,7,4,1,,,0,,,8/7/2020,0.0686,yes,20201008,286.507,41.13,10.44,3.9397,,5/18/21-5/20/21,5/20/2021,0.0127,Olivia,22.5596063,0.185131195
15,23,3,27,5,4,,,0,,,8/7/2020,2.5754,yes,20201008,6033.819,145.18,56.37,2.5755, the leaf had noticeable herbivory,5/15/21-5/17/21,5/25/2021,0.3908,Samer,15.43965967,0.151743419
15,24,3,68,3,1,,,0,,,8/7/2020,2.0656,yes,20201008,6266.788,149.97,57.36,2.6145,,5/15/21-5/17/21,5/28/2021,0.2766,Olivia,22.65650036,0.133907823
15,25,3,74,1,2,,,0,,,8/7/2020,1.5974,yes,20201008,4062.828,118.17,47.11,2.5084,folded,5/15/21-5/17/21,5/28/2021,0.2803,Olivia,14.4945701,0.175472643
15,26,4,29,3,1,,,0,,,8/7/2020,0.3523,yes,20201008,1367.078,84.05,22.11,3.8014,,5/15/21-5/17/21,5/28/2021,0.0565,Olivia,24.1960708,0.160374681
15,27,4,29,2,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,28,4,15,3,3,,,0,,,8/7/2020,0.5218,yes,20201008,2066.778,87.09,33.59,2.5927,,5/15/21-5/17/21,5/20/2021,0.0694,Olivia,29.78066282,0.13300115
15,29,4,14,2,5,,,0,,,8/7/2020,1.6635,yes,20201008,5057.884,126.92,55.8,2.2746, the leaf had noticeable herbivory,5/15/21-5/17/21,5/28/2021,0.2026,Olivia,24.9648766,0.121791404
15,30,4,31,3,5,,,0,,,8/7/2020,0.9936,yes,20201008,3604.291,109.85,43.74,2.5114,,5/15/21-5/17/21,5/25/2021,0.1541,Samer,23.38929916,0.155092593
15,31,4,69,1,1,,,0,,,8/7/2020,0.8241,yes,20201008,2821.848,105.43,37.86,2.7847,,5/15/21-5/17/21,5/25/2021,0.1346,Samer,20.96469539,0.163329693
15,32,4,77,2,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,33,4,4,5,1,,,0,,,8/7/2020,2.0903,yes,20201008,5408.272,123.35,57.67,2.1389,,5/15/21-5/17/21,5/25/2021,0.4068,Samer,13.2946706,0.194613213
15,34,4,11,3,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,35,4,57,4,1,,,0,,,8/7/2020,2.2539,yes,20201008,7372.864,148.84,64.69,2.3008,,5/15/21-5/17/21,5/25/2021,0.4025,Samer,18.31767453,0.178579351
15,36,4,72,4,2,,,0,,,8/7/2020,0.2477,yes,20201008,796.765,70.73,15.96,4.4317,,5/15/21-5/17/21,5/25/2021,0.0201,Samer,39.64004975,0.081146548
15,37,4,5,1,1,,,0,,,8/7/2020,3.6215,yes,20201008,10201.873,202.17,67.67,2.9876,,5/15/21-5/17/21,5/25/2021,0.7451,Samer,13.69195142,0.205743477
15,38,4,56,4,5,,,0,,,8/7/2020,2.9216,yes,20201008,9053.994,176.22,70.7,2.4925,,5/15/21-5/17/21,5/25/2021,0.5015,Samer,18.05382652,0.171652519
15,39,4,40,2,5,,,0,,,8/7/2020,2.016,yes,20201009,6319.688,141.97,59.61,2.3816,,5/15/21-5/17/21,5/25/2021,0.3006,Samer,21.02357951,0.149107143
15,40,4,9,1,1,,,0,,,8/7/2020,1.2399,yes,20201009,3671.04,120.68,41.31,2.9213,,5/15/21-5/17/21,5/28/2021,0.202,Olivia,18.17346535,0.162916364
15,41,4,40,3,3,,,0,,,8/7/2020,1.1382,yes,20201009,3695.222,109.61,46.22,2.3715,,5/15/21-5/17/21,5/28/2021,0.2142,Olivia,17.25126984,0.188191882
15,42,4,3,3,4,,,0,,,8/7/2020,0.3352,yes,20201009,1032.512,66.89,22.34,2.9942,,5/15/21-5/17/21,5/25/2021,0.0788,Samer,13.10294416,0.235083532
15,43,4,20,5,2,,,0,,,8/7/2020,2.157,yes,20201009,6775.348,144.35,65.93,2.1894,the leaf had noticeable herbivory,5/15/21-5/17/21,5/25/2021,0.3437,Samer,19.71297061,0.159341678
15,44,4,3,2,1,,,0,,,8/7/2020,0.343,yes,20201009,1506.173,74.42,27.42,2.7141,,5/15/21-5/17/21,5/25/2021,0.0547,Samer,27.53515539,0.159475219
15,45,4,41,4,5,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,46,4,18,4,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,3,15,4,2,,,0,,,8/7/2020,0.8596,yes,20201009,2970.514,106.99,38.23,2.7986,,5/22/21-5/24/21,5/28/2021,0.1478,Olivia,20.09820027,0.171940437
16,2,3,57,4,2,,,0,,1,8/7/2020,0.5003,yes,20201009,2000.84,81.66,34.65,2.3567,,5/22/21-5/24/21,5/28/2021,0.1006,Olivia,19.88906561,0.201079352
16,3,3,27,1,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,4,3,77,2,1,,,0,,,8/7/2020,2.2967,yes,20201009,7595.715,136.24,73.3,1.8587,,5/22/21-5/24/21,5/28/2021,0.2399,Olivia,31.662005,0.104454217
16,5,3,29,4,4,,,0,,,8/7/2020,0.2063,yes,20201009,960.086,63.48,21.31,2.9789,,5/22/21-5/24/21,5/28/2021,0.04,Olivia,24.00215,0.19389239
16,6,3,21,3,2,,,0,,,8/7/2020,1.1438,yes,20201009,3771.235,129.18,40.81,3.1654,,5/22/21-5/24/21,5/28/2021,0.187,Olivia,20.16703209,0.163490121
16,7,3,31,1,2,,,0,,,8/7/2020,2.2551,yes,20201009,6721.762,137.27,68.52,2.0034,,5/22/21-5/24/21,5/28/2021,0.2887,Olivia,23.2828611,0.12802093
16,8,3,36,5,1,,,0,,,8/8/2020,1.2265,yes,20201010,3819.554,112.77,45.1,2.5004,,5/22/21-5/24/21,5/28/2021,0.2085,Olivia,18.31920384,0.169995923
16,9,3,21,4,2,,,0,,,8/8/2020,1.4324,yes,20201010,4486.331,117.08,50.73,2.3079,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.21,Olivia,21.36348095,0.146607093
16,10,3,15,5,3,,,0,,,8/8/2020,0.5828,yes,20201010,2273.645,90.87,35.23,2.5793,,5/22/21-5/24/21,5/28/2021,0.0407,Olivia,55.86351351,0.069835278
16,11,3,46,4,4,,,0,,,8/8/2020,1.3538,yes,20201010,4535.05,112.18,56.53,1.9844,,5/22/21-5/24/21,5/28/2021,0.2075,Olivia,21.85566265,0.153272271
16,12,3,5,2,1,,,0,,,8/8/2020,0.912,yes,20201010,3950.509,103.29,52.24,1.9772,,5/22/21-5/24/21,5/28/2021,0.1142,Olivia,34.59289842,0.125219298
16,13,3,41,1,2,,,0,,,8/8/2020,1.1771,yes,20201010,4229.608,113.88,50.88,2.2382,,5/22/21-5/24/21,5/28/2021,0.1455,Olivia,29.06947079,0.123608869
16,14,3,49,2,2,,,0,,,8/8/2020,1.0449,yes,20201010,4062.364,123.76,45.56,2.7164,,5/22/21-5/24/21,5/28/2021,0.1202,Olivia,33.79670549,0.115034932
16,15,3,67,5,4,,,0,,,8/8/2020,0.6419,yes,20201010,2239.962,92.13,33.11,2.7825,,5/22/21-5/24/21,5/28/2021,0.0965,Olivia,23.21204145,0.150334943
16,16,3,7,5,4,,,0,,,8/8/2020,2.6719,yes,20201011,7717.071,172.45,63.67,2.7085,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.4852,Olivia,15.90492786,0.181593623
16,17,3,5,4,5,,,0,,,8/8/2020,0.4902,yes,20201011,1675.803,87.48,26.53,3.2974,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.0622,Olivia,26.94217042,0.126886985
16,18,3,4,5,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,19,3,68,5,1,,,1,,,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,20,3,4,2,3,,,0,,,8/8/2020,0.6172,yes,20201011,2306.046,88.79,35.27,2.5174,,5/22/21-5/24/21,5/28/2021,0.0854,Olivia,27.00288056,0.138366818
16,21,3,61,4,2,,,0,,,8/8/2020,0.317,yes,20201011,1306.587,68.17,25.05,2.7214,,5/22/21-5/24/21,5/28/2021,0.0716,Olivia,18.24842179,0.225867508
16,22,3,39,4,4,,,0,,,8/8/2020,0.6177,yes,20201011,1831.129,103.59,26.32,3.9358,,5/22/21-5/24/21,5/28/2021,0.0792,Olivia,23.12031566,0.128217581
16,23,3,1,5,3,,,0,,,8/8/2020,0.2683,yes,20201011,1184.644,77.76,20.59,3.7766,,5/22/21-5/24/21,5/28/2021,0.0377,Olivia,31.42291777,0.14051435
16,24,3,2,3,2,,,0,,,8/8/2020,0.5273,yes,20201011,1561.439,84.1,25.58,3.2877,,5/22/21-5/24/21,5/28/2021,0.0517,Olivia,30.20191489,0.098046653
16,25,3,19,1,3,,,0,,,8/8/2020,0.504,yes,20201011,1762.497,79.25,29.38,2.6974,,5/22/21-5/24/21,5/28/2021,0.0272,Olivia,64.79768382,0.053968254
16,26,4,NO PLANT,NO PLANT,NO PLANT,NO PLANT,NO PLANT,NO PLANT,NO PLANT,NO PLANT,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,27,4,27,1,2,,,0,,1,8/8/2020,0.2534,yes,20201011,1063.392,74.56,21.18,3.5203,,5/22/21-5/24/21,5/28/2021,0.0325,Olivia,32.71975385,0.128255722
16,28,4,2,4,2,,,0,,,8/8/2020,0.7062,yes,20201011,2868.003,107.3,36.95,2.9039,,5/22/21-5/24/21,5/28/2021,0.1804,Olivia,15.89802106,0.255451713
16,29,4,30,2,5,,,0,,,8/8/2020,1.1224,yes,20201011,4285.705,125.68,48.34,2.5999,,5/22/21-5/24/21,5/28/2021,0.1067,Olivia,40.16593252,0.095064148
16,30,4,19,1,4,,,0,,,8/8/2020,1.5083,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.2035,Olivia,NA,0.134920109
16,31,4,39,1,4,,,1,,,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,32,4,79,5,5,,,0,,,8/8/2020,2.0708,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.2531,Olivia,NA,0.122223295
16,33,4,18,2,5,,,0,,,8/8/2020,2.7655,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.3254,Olivia,NA,0.117664075
16,34,4,31,2,4,,,0,,,8/8/2020,2.1278,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.3575,Olivia,NA,0.168013911
16,35,4,67,1,1,,,0,,,8/8/2020,0.9399,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.1851,Olivia,NA,0.196935844
16,36,4,45,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,37,4,3,3,1,,,0,,,8/8/2020,0.5257,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.0746,Olivia,NA,0.14190603
16,38,4,79,2,3,,,0,,,8/8/2020,0.0172,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.0096,Olivia,NA,0.558139535
