"","Row","Column","Block","Population","Family","Replicate","Comment.early","Date.early","Alive.early","Herbivory.early","Surveyor.early","Alive.late","Herbivory.late","Date.late","Surveyor.late","Comment.late"
"865",20,4,"3","46","5","4","","6/22/2021","1","0,0,10,60,40","Sophie","0","","8/23/2021","Sophie",NA
"866",20,5,"3","29","1","1","","6/22/2021","1","0,10,0,3,56","Sophie","","2,0,0,8,46","8/23/2021","Sophie",NA
"867",20,6,"3","19","5","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,3,2,1","8/23/2021","Sophie",NA
"868",20,7,"3","49","1","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"869",20,8,"3","27","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,50,0,10,96","8/23/2021","Sophie",NA
"870",20,9,"3","36","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"871",20,10,"3","21","5","2","","6/22/2021","1","3,0,0,12,4","Sophie","","50,22,96,96,88","8/23/2021","Sophie",NA
"872",20,11,"3","1","5","4","","6/22/2021","1","0,0,0,0,08","Sophie","","8,22,5,30,2","8/23/2021","Sophie",NA
"873",20,12,"3","67","5","2","","6/22/2021","1","0,0,0,1,3","Sophie","2","","8/23/2021","Sophie",NA
"874",20,13,"3","3","4","4","","6/22/2021","1","0,0,0,3,48","Sophie","0","","8/23/2021","Sophie",NA
"875",20,14,"3","30","4","1","","6/22/2021","1","0,0,0,0,01","Sophie","","3,0,3,56,2","8/23/2021","Sophie",NA
"876",20,15,"3","1","3","3","","6/22/2021","1","0,0,0,0,04","Sophie","","0,3,16,3,0","8/23/2021","Sophie",NA
"877",20,16,"3","72","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,1,10,0,6","8/23/2021","Sophie",NA
"878",20,17,"3","6","1","5","","6/22/2021","1","8,8,26,22,30","Sophie","2","","8/23/2021","Sophie",NA
"879",20,18,"3","67","3","3","","6/22/2021","1","3,1,0,0,0","Sophie","","23,4,4,16,2","8/23/2021","Sophie",NA
"880",20,19,"3","5","3","1","","6/22/2021","1","1,3,15,0,0","Sophie","","0,0,0,0,02","8/23/2021","Sophie",NA
"881",20,20,"3","11","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","","28,28,2,56,6","8/23/2021","Sophie",NA
"882",20,21,"3","18","1","3","","6/22/2021","1","too withered","Sophie","0","","8/23/2021","Sophie",NA
"883",20,22,"3","57","2","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"884",20,23,"3","18","4","4","","6/22/2021","1","1,1,1,0,0","Sophie","","0,1,1,0,1","8/23/2021","Sophie",NA
"885",20,24,"3","8","3","4","","6/22/2021","1","0,3,25,1,3","Sophie","","12,3,0,10,8","8/23/2021","Sophie",NA
"886",20,25,"3","51","4","4","","6/22/2021","1","3,0,0,0,0","Sophie","","0,6,0,4,0","8/23/2021","Sophie",NA
"887",20,26,"4","31","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/23/2021","Sophie",NA
"888",20,27,"4","19","3","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"889",20,28,"4","5","2","5","","6/22/2021","1","3,2,2,0,0","Sophie","","1,3,0,5,8","8/23/2021","Sophie",NA
"890",20,29,"4","36","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"891",20,30,"4","18","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,50,0,0,2","8/23/2021","Sophie",NA
"892",20,31,"4","30","2","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"893",20,32,"4","79","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","6,14,18,0,1","8/23/2021","Sophie",NA
"894",20,33,"4","36","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","4,0,0,0,2","8/23/2021","Sophie",NA
"895",20,34,"4","2","5","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/23/2021","Sophie",NA
"896",20,35,"4","28","4","1","","6/22/2021","1","0,0,0,0,15","Sophie","","0,3,4,5,3","8/23/2021","Sophie",NA
"897",20,36,"4","77","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"898",20,37,"4","40","2","3","","6/22/2021","1","7,0,1,1,58","Sophie","","0,0,0,0,0","8/23/2021","Sophie",NA
"899",20,38,"4","15","4","3","","6/22/2021","1","3,1,0,0,0","Sophie","","1,3,4,0,0","8/23/2021","Sophie",NA
"900",20,39,"4","47","1","3","","6/22/2021","1","95,3,95,1,1","Sophie","2","","8/23/2021","Sophie",NA
"901",20,40,"4","3","5","3","","6/22/2021","1","0,0,0,0,0","Sophie","","28,25,0,0,2","8/23/2021","Sophie",NA
"902",20,41,"4","30","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/23/2021","Sophie",NA
"903",20,42,"4","27","4","4","","6/22/2021","0","NA","Sophie","2","","8/23/2021","Sophie",NA
"904",20,43,"4","18","5","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"905",20,44,"4","2","3","5","","6/22/2021","1","0,0,0,0,0","Sophie","","3,1,0,0,0","8/23/2021","Sophie",NA
"906",20,45,"4","36","3","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"907",20,46,"4","35","3","4","","6/22/2021","1","0,0,0,38,44","Sophie","","0,2,1,0,1","8/23/2021","Sophie",NA
"908",21,1,"3","30","2","2","","6/22/2021","1","0,0,0,0,30","Sophie","2","","8/23/2021","Sophie",NA
"909",21,2,"3","8","3","1","","6/22/2021","1","4,0,0,10,0","Sophie","","30,5,66,64,12","8/23/2021","Sophie",NA
"910",21,3,"3","31","1","4","","6/22/2021","1","3,0,6,0,13","Sophie","","0,3,5,4,26","8/23/2021","Sophie",NA
"911",21,4,"3","2","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"912",21,5,"3","16","3","1","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"913",21,6,"3","29","5","1","","6/22/2021","1","4,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"914",21,7,"3","8","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,4,0,0","8/23/2021","Sophie",NA
"915",21,8,"3","16","1","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"916",21,9,"3","67","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/23/2021","Sophie",NA
"917",21,10,"3","46","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","3,26,2,1,5","8/23/2021","Sophie",NA
"918",21,11,"3","72","5","2","","6/22/2021","1","0,5,30,0,1","Sophie","","5,1,0,28,12","8/23/2021","Sophie",NA
"919",21,12,"3","3","1","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"920",21,13,"3","2","4","4","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"921",21,14,"3","47","3","1","","6/22/2021","1","0,3,1,1,25","Sophie","","0,3,5,3,3","8/23/2021","Sophie",NA
"922",21,15,"3","51","4","5","","6/22/2021","1","0,0,0,0,1","Sophie","","0,0,0,0,1","8/23/2021","Sophie",NA
"923",21,16,"3","14","2","4","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"924",21,17,"3","42","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","4,2,0,0,2","8/23/2021","Sophie",NA
"925",21,18,"3","13","5","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"926",21,19,"3","47","5","5","","6/22/2021","0","NA","Sophie","","2,2,5,1,24","8/23/2021","Sophie",NA
"927",21,20,"3","77","4","1","","6/22/2021","0","NA","Sophie","","0,18,2,4,0","8/23/2021","Sophie",NA
"928",21,21,"3","30","3","4","","6/22/2021","1","2,5,80,30,30","Sophie","","3,1,2,4,3","8/23/2021","Sophie",NA
"929",21,22,"3","6","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,1,0,2","8/23/2021","Sophie",NA
"930",21,23,"3","18","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","","5,2,3,3,1","8/23/2021","Sophie",NA
"931",21,24,"3","35","5","4","","6/22/2021","1","10,0,0,0,0","Sophie","","0,1,4,1,0","8/23/2021","Sophie",NA
"932",21,25,"3","35","3","1","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"933",21,26,"4","30","5","5","","6/22/2021","0","NA","Sophie","","0,0,1,2,4","8/23/2021","Sophie",NA
"934",21,27,"4","18","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,1,0,3,0","8/23/2021","Sophie",NA
"935",21,28,"4","8","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,12,36,1","8/23/2021","Sophie",NA
"936",21,29,"4","68","2","1","","6/22/2021","1","0,0,2,1,30","Sophie","0","","8/23/2021","Sophie",NA
"937",21,30,"4","6","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,3,10,18,0","8/23/2021","Sophie",NA
"938",21,31,"4","4","5","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"939",21,32,"4","39","4","3","","6/22/2021","1","3,0,3,0,5","Sophie","","3,3,22,1,2","8/23/2021","Sophie",NA
"940",21,33,"4","35","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,3,2,0","8/23/2021","Sophie",NA
"941",21,34,"4","7","1","4","","6/22/2021","1","0,0,0,0,2","Sophie","0","","8/23/2021","Sophie",NA
"942",21,35,"4","19","5","4","","6/22/2021","1","0,0,0,0,95","Sophie","0","","8/23/2021","Sophie",NA
"943",21,36,"4","27","3","5","","6/22/2021","1","0,0,0,0,22","Sophie","","3,3,4,2,0","8/23/2021","Sophie",NA
"944",21,37,"4","23","1","3","","6/22/2021","1","0,12,100,4,12","Sophie","2","","8/23/2021","Sophie",NA
"945",21,38,"4","3","3","3","","6/22/2021","1","0,6,0,1,0","Sophie","2","","8/23/2021","Sophie",NA
"946",21,39,"4","40","4","4","","6/22/2021","1","0,0,0,0,4","Sophie","2","","8/23/2021","Sophie",NA
"947",21,40,"4","27","1","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"948",21,41,"4","12","3","3","","6/22/2021","1","0,0,0,0,4","Sophie","","0,0,0,0,40","8/23/2021","Sophie",NA
"949",21,42,"4","31","2","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"950",21,43,"4","3","4","2","","6/22/2021","1","0,0,0,0,2","Sophie","","8,10,0,2,5","8/23/2021","Sophie",NA
"951",21,44,"4","56","2","5","","6/22/2021","1","1,7,0,10,0","Sophie","","0,2,1,0,3","8/23/2021","Sophie",NA
"952",21,45,"4","11","3","3","","6/22/2021","1","0,0,3,0,6","Sophie","2","","8/23/2021","Sophie",NA
"953",21,46,"4","47","2","5","","6/22/2021","1","0,100,1,2,0","Sophie","2","","8/23/2021","Sophie",NA
