Row,Column,Block,Population,Family,Replicate,Date,Row,Column,Dead,Monarch_Quantity_Past,Monarch_Quantity_Observed,Monarch_Note,Tetraopes_tetropthalmus,Liriomyza_asclepiadis,Aphis_nerii,Aphis_asclepiadis,Myzocallis_asclepiadis,Euchaetes_egle,Lygaeus_kalmii,Labidomera_clivicollis,Rhyssomatus_lineaticollis,Comment,,,,,,,,,
18,31,4,64,1,5,08/13/2020,18,31,0,,1,1st ins,,3,1,,,,,,,,,,,,,,,,
18,30,4,21,1,5,08/13/2020,18,30,0,,,,,14,16,,,,1,,,,,,,,,,,,
18,29,4,20,1,1,08/13/2020,18,29,0,,,,,7,,,,,,,,,,,,,,,,,
18,28,4,39,1,1,08/13/2020,18,28,0,,3,"5th ins, 2 chrysalises",,5,,,,,,,,,,,,,,,,,
18,27,4,6,3,2,08/13/2020,18,27,0,,1,1st ins,,10,,,,,,,,,,,,,,,,,
18,26,4,36,5,5,08/13/2020,18,26,0,,,,,30,,,,,,,,,,,,,,,,,
18,25,3,39,1,3,08/13/2020,18,25,0,,,,,4,100,,,,1,,,,,,,,,,,,
18,24,3,62,3,2,08/13/2020,18,24,0,,,,,2,,,,,,,,,,,,,,,,,
18,23,3,47,3,4,08/13/2020,18,23,0,,,,,7,,,,,,,,,,,,,,,,,
18,22,3,74,5,3,08/13/2020,18,22,1,,,,,,,,,,,,,,,,,,,,,,
18,21,3,69,1,3,08/13/2020,18,21,0,,,,1,6,,,,,,,,,,,,,,,,,
18,20,3,15,1,1,08/13/2020,18,20,0,,,,,13,,253,,,,,,,,,,,,,,,
18,19,3,7,4,5,08/13/2020,18,19,0,,,,,5,,,,,,,,,,,,,,,,,
18,18,3,49,3,2,08/13/2020,18,18,0,,,,,1,,,,,,,,,,,,,,,,,
18,17,3,11,1,5,08/13/2020,18,17,0,,2,2 eggs,,6,,,1,,1,1,,,,,,,,,,,
18,16,3,28,4,2,08/13/2020,18,16,0,,,,,3,,,,,,,,,,,,,,,,,
18,15,3,14,3,4,08/13/2020,18,15,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
18,14,3,62,5,4,08/13/2020,18,14,0,,1,1 egg,,14,,,,,,,1,,,,,,,,,,
18,13,3,42,1,3,08/13/2020,18,13,0,,,,1,7,,,,,,,,,,,,,,,,,
18,12,3,56,3,2,08/13/2020,18,12,0,,,,,27,,,,,,,,,,,,,,,,,
18,11,3,18,3,2,08/13/2020,18,11,0,,,,,14,,,,,,,,,,,,,,,,,
18,10,3,3,5,2,08/13/2020,18,10,0,,,,,1,,,,,,,,,,,,,,,,,
18,9,3,4,4,3,08/13/2020,18,9,0,,,,,,,,,,,,,,,,,,,,,,
18,8,3,68,1,3,08/13/2020,18,8,0,,1,5th ins,,4,,,,,,,,,,,,,,,,,
18,7,3,17,2,2,08/13/2020,18,7,1,,,,,,,,,,,,,,,,,,,,,,
18,6,3,2,3,3,08/13/2020,18,6,0,,,,,17,,,,,2,,,,,,,,,,,,
18,5,3,46,4,5,08/13/2020,18,5,0,,1,5th ins,1,4,,,,,,,,,,,,,,,,,
18,4,3,64,5,4,08/13/2020,18,4,0,,,,1,34,,,,,,,,,,,,,,,,,
18,3,3,61,1,4,08/13/2020,18,3,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
18,2,3,39,2,3,08/13/2020,18,2,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
18,1,3,5,1,2,08/13/2020,18,1,0,,1,2nd/3rd ins,,16,,,,,,,,,,,,,,,,,
17,46,4,1,4,4,08/15/2020,17,46,0,,,,,26,,,,,,3,,,,,,,,,,,
17,45,4,27,5,5,08/15/2020,17,45,0,,1,1 egg,,2,,,,,,,,,,,,,,,,,
17,44,4,5,4,2,08/15/2020,17,44,1,,,,,,,,,,,,,,,,,,,,,,
17,43,4,30,3,2,08/15/2020,17,43,0,,2,"1st ins, 1 egg",,,,,,,,,,,,,,,,,,,
17,42,4,61,5,4,08/15/2020,17,42,1,,,,,,,,,,,,,,,,,,,,,,
17,41,4,19,2,3,08/15/2020,17,41,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
17,40,4,68,2,4,08/15/2020,17,40,1,,,,,,,,,,,,,,,,,,,,,,
17,39,4,57,3,3,08/15/2020,17,39,1,,,,,,,,,,,,,,,,,,,,,,
17,38,4,26,1,5,08/15/2020,17,38,0,,,,,,,,,,,,,,,,,,,,,,
17,37,4,7,2,5,08/15/2020,17,37,1,,,,,,,,,,,,,,,,,,,,,,
17,36,4,16,3,2,08/15/2020,17,36,0,,1,2nd ins,,,,,,,,,,,,,,,,,,,
17,35,4,5,3,4,08/15/2020,17,35,1,,,,,,,,,,,,,,,,,,,,,,
17,34,4,15,1,3,08/15/2020,17,34,1,,,,,,,,,,,,,,,,,,,,,,
17,33,4,67,3,4,08/15/2020,17,33,0,,1,1st ins,,,,,,,,,,,,,,,,,,,
17,32,4,36,4,3,08/15/2020,17,32,0,,1,1 egg,,5,,,,,,,,,,,,,,,,,
17,31,4,74,1,1,08/15/2020,17,31,0,,1,2nd ins,,9,,,6,,,,,,,,,,,,,,
17,30,4,49,2,5,08/15/2020,17,30,0,,,,,4,,,,,,27,,,,,,,,,,,
17,29,4,5,5,1,08/15/2020,17,29,0,,1,2nd ins,,,,,,,,,,,,,,,,,,,
17,28,4,12,4,3,08/15/2020,17,28,0,,,,,1,,,,,,,,,,,,,,,,,
17,27,4,61,3,2,08/15/2020,17,27,0,,1,1 egg,,25,,,,,,,,,,,,,,,,,
17,26,4,18,1,5,08/15/2020,17,26,0,,,,,8,165,,,,1,1,,,,,,,,,,,
17,25,3,13,1,1,08/15/2020,17,25,0,,1,1 egg,,5,,40,,,,,,,,,,,,,,,
17,24,3,16,1,3,08/15/2020,17,24,0,,2,2 eggs,,,,,,,,,,,,,,,,,,,
17,23,3,36,4,5,08/15/2020,17,23,1,,,,,,,,,,,,,,,,,,,,,,
17,22,3,67,3,1,08/15/2020,17,22,0,,,,,,,,,,,,,,,,,,,,,,
17,21,3,69,1,5,08/15/2020,17,21,1,,,,,,,,,,,,,,,,,,,,,,
17,20,3,40,1,1,08/15/2020,17,20,0,,,,,1,,,4,,,,,,,,,,,,,,
17,19,3,77,5,2,08/15/2020,17,19,0,,,,,11,,,2,,,,,,,,,,,,,,
17,18,3,15,4,5,08/15/2020,17,18,0,,2,"1 egg, 1st ins",,,,,,,,,,,,,,,,,,,
17,17,3,12,2,5,08/15/2020,17,17,0,,,,,2,,,3,,,1,,,,,,,,,,,
17,16,3,40,2,1,08/15/2020,17,16,0,,1,3rd ins,,1,,,,,,,,,,,,,,,,,
17,15,3,54,1,5,08/15/2020,17,15,1,,,,,,,,,,,,,,,,,,,,,,
17,14,3,13,5,1,08/15/2020,17,14,0,,,,,49,,,3,,,,,,,,,,,,,,
17,13,3,11,2,1,08/15/2020,17,13,0,,,,,7,,,8,,,,,,,,,,,,,,
17,12,3,67,4,4,08/15/2020,17,12,0,,1,1 egg,,10,,,4,,,,,,,,,,,,,,
17,11,3,69,2,3,08/15/2020,17,11,0,,,,,15,,,25,,,,,,,,,,,,,,
17,10,3,39,4,5,08/15/2020,17,10,0,,,,,11,,,3,,,,,,,,,,,,,,
17,9,3,79,1,5,08/15/2020,17,9,0,,,,,16,,,1,,,,,,,,,,,,,,
17,8,3,46,3,4,08/15/2020,17,8,0,,,,,4,,,4,,,,1,,,,,,,,,,
17,7,3,3,4,5,08/15/2020,17,7,0,,,,,17,,,3,,,,,,,,,,,,,,
17,6,3,79,5,4,08/15/2020,17,6,0,,,,,8,,,9,,,,,,,,,,,,,,
17,5,3,8,1,3,08/15/2020,17,5,1,,,,,,,,,,,,,,,,,,,,,,
17,4,3,12,5,5,08/15/2020,17,4,0,,,,,5,,,,,,,,,,,,,,,,,
17,3,3,62,5,1,08/15/2020,17,3,0,,1,1 egg,,22,,,,,,,,,,,,,,,,,
17,2,3,8,2,1,08/15/2020,17,2,0,,,,,2,,,,,,,,,,,,,,,,,
17,1,3,6,4,3,08/15/2020,17,1,0,,,,,2,,,,,,,,,,,,,,,,,
16,46,4,12,3,5,08/15/2020,16,46,0,,1,1st ins,,,,,,,,,,,,,,,,,,,
16,45,4,42,1,5,08/15/2020,16,45,1,,,,,,,,,,,,,,,,,,,,,,
16,44,4,18,3,5,08/15/2020,16,44,0,,1,1 egg,,,,,,,1,,,,,,,,,,,,
16,43,4,3,2,3,08/15/2020,16,43,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
16,42,4,20,5,3,08/15/2020,16,42,0,,,,,3,,,,,,,,,,,,,,,,,
16,41,4,2,4,1,08/15/2020,16,41,0,,1,1 egg,,3,,,,,2,,,,,,,,,,,,
16,40,4,39,1,2,08/15/2020,16,40,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
16,39,4,68,3,2,08/15/2020,16,39,0,,,,,3,,,,,,,,,,,,,,,,,
16,38,4,79,2,3,08/15/2020,16,38,0,,1,2nd/3rd ins,,,10,,,,,,,,,,,,,,,,
16,37,4,3,3,1,08/15/2020,16,37,0,,1,3th ins,,2,,,,,,,,,,,,,,,,,
16,36,4,45,1,5,08/15/2020,16,36,1,,,,,,,,,,,,,,,,,,,,,,
16,35,4,67,1,1,08/15/2020,16,35,0,,,,,9,,,,,,,,,,,,,,,,,
16,34,4,31,2,4,08/15/2020,16,34,0,,,,,1,,,,,,,,,,,,,,,,,
16,33,4,18,2,5,08/15/2020,16,33,0,,,,,25,,,24,,,1,,,,,,,,,,,
16,32,4,79,5,5,08/15/2020,16,32,0,,1,5th ins,,12,,,,,,3,,,,,,,,,,,
16,31,4,39,1,4,08/15/2020,16,31,1,,,,,,,,,,,,,,,,,,,,,,
16,30,4,19,1,4,08/15/2020,16,30,0,,,,,3,,,1,,,,,,,,,,,,,,
16,29,4,30,2,5,08/15/2020,16,29,0,,,,,5,,,,,,,,,,,,,,,,,
16,28,4,2,4,2,08/15/2020,16,28,0,,,,,9,,,,,,,,,,,,,,,,,
16,27,4,27,1,2,08/15/2020,16,27,0,,,,,3,,,,,,,,,,,,,,,,,
16,26,4,NO PLANT,NO PLANT,NO PLANT,08/15/2020,16,26,1,,,,,,,,,,,,,,,,,,,,,,
16,25,3,19,1,3,08/15/2020,16,25,0,,,,,2,,,,,,,,,,,,,,,,,
16,24,3,2,3,2,08/15/2020,16,24,0,,,,,2,,,,,,,,,,,,,,,,,
16,23,3,1,5,3,08/15/2020,16,23,0,,2,"1 egg, 1st/2nd ins",,,,,,,,,,,,,,,,,,,
16,22,3,39,4,4,08/15/2020,16,22,0,,2,"1 egg, 1st/2nd ins",,6,,,,,1,,,,,,,,,,,,
16,21,3,61,4,2,08/15/2020,16,21,0,,,,,,,,,,,,,,,,,,,,,,
16,20,3,4,2,3,08/15/2020,16,20,0,,,,,1,,,,,,,,,,,,,,,,,
16,19,3,68,5,1,08/15/2020,16,19,1,,,,,,,,,,,,,,,,,,,,,,
16,18,3,4,5,5,08/15/2020,16,18,0,,,,,,,,,,,,,,,,,,,,,,
16,17,3,5,4,5,08/15/2020,16,17,0,,,,,2,,,,,,,,,,,,,,,,,
16,16,3,7,5,4,08/15/2020,16,16,0,,,,,4,,,,,,,,,,,,,,,,,
16,15,3,67,5,4,08/15/2020,16,15,0,,,,,5,,,,,,,,,,,,,,,,,
16,14,3,49,2,2,08/15/2020,16,14,0,,1,1st ins,,21,,,4,,,,,,,,,,,,,,
16,13,3,41,1,2,08/15/2020,16,13,0,,1,2nd/3rd ins,,28,,,,,1,,,,,,,,,,,,
16,12,3,5,2,1,08/15/2020,16,12,0,,,,,5,,,,,,,,,,,,,,,,,
16,11,3,46,4,4,08/15/2020,16,11,0,,,,,10,,,6,,2,,,,,,,,,,,,
16,10,3,15,5,3,08/15/2020,16,10,0,,1,2nd ins,,5,,,,,,,,,,,,,,,,,
16,9,3,21,4,2,08/15/2020,16,9,0,,,,,9,,,3,,,,2,,,,,,,,,,
16,8,3,36,5,1,08/15/2020,16,8,0,,1,1 egg,,8,,,5,,,,,,,,,,,,,,
16,7,3,31,1,2,08/15/2020,16,7,0,,,,,12,,,,,,,,,,,,,,,,,
16,6,3,21,3,2,08/15/2020,16,6,0,,,,,23,,,6,,,,,,,,,,,,,,
16,5,3,29,4,4,08/15/2020,16,5,0,,1,5th ins,,1,,,,,,,,,,,,,,,,,
16,4,3,77,2,1,08/15/2020,16,4,0,,,,,3,,,,,,,,,,,,,,,,,
16,3,3,27,1,1,08/15/2020,16,3,1,,,,,,,,,,,,,,,,,,,,,,
16,2,3,57,4,2,08/15/2020,16,2,0,,,,,,,,,,,,,,,,,,,,,,
16,1,3,15,4,2,08/15/2020,16,1,0,,,,,7,,,,,,,1,,,,,,,,,,
15,46,4,18,4,5,08/15/2020,15,46,1,,,,,,,,,,,,,,,,,,,,,,
15,45,4,41,4,5,08/15/2020,15,45,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
15,44,4,3,2,1,08/15/2020,15,44,0,,,,,,,,,,,,,,,,,,,,,,
15,43,4,20,5,2,08/15/2020,15,43,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
15,42,4,3,3,4,08/15/2020,15,42,0,,,,,8,,,,,,,,,,,,,,,,,
15,41,4,40,3,3,08/15/2020,15,41,0,,,,,9,,,,,1,,,,,,,,,,,,
15,40,4,9,1,1,08/15/2020,15,40,0,,,,,8,,,,,,,,,,,,,,,,,
15,39,4,40,2,5,08/15/2020,15,39,0,,,,,7,,,2,,1,,,,,,,,,,,,
15,38,4,56,4,5,08/15/2020,15,38,0,,,,,5,,,20,,2,,,,,,,,,,,,
15,37,4,5,1,1,08/15/2020,15,37,0,1,0,emerged chrysalis shell,,18,,,10,,1,,,,,,,,,,,,
15,36,4,72,4,2,08/15/2020,15,36,0,,,,,4,,,,,,,,,,,,,,,,,
15,35,4,57,4,1,08/15/2020,15,35,0,,,,,28,,,2,,,,,,,,,,,,,,
15,34,4,11,3,4,08/15/2020,15,34,1,,,,,,,,,,,,,,,,,,,,,,
15,33,4,4,5,1,08/15/2020,15,33,0,,,,,1,,,2,,,1,,,,,,,,,,,
15,32,4,77,2,3,08/15/2020,15,32,1,,,,,,,,,,,,,,,,,,,,,,
15,31,4,69,1,1,08/15/2020,15,31,0,,,,,12,,,,,,,,,,,,,,,,,
15,30,4,31,3,5,08/15/2020,15,30,0,,1,2nd/3rd ins,,8,65,,,,1,,,,,,,,,,,,
15,29,4,14,2,5,08/15/2020,15,29,0,,,,,9,,,,,2,,,,,,,,,,,,
15,28,4,15,3,3,08/15/2020,15,28,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
15,27,4,29,2,4,08/15/2020,15,27,1,,,,,,,,,,,,,,,,,,,,,,
15,26,4,29,3,1,08/15/2020,15,26,0,,,,,,,,,,,,,,,,,,,,,,
15,25,3,74,1,2,08/15/2020,15,25,0,,,,,28,,,1,,,,,,,,,,,,,,
15,24,3,68,3,1,08/15/2020,15,24,0,,,,,12,,1,41,,,,,,,,,,,,,,
15,23,3,27,5,4,08/15/2020,15,23,0,,,,,39,,,19,,,,,,,,,,,,,,
15,22,3,7,4,1,08/15/2020,15,22,0,,1,2nd ins,,,,,,,,,,,,,,,,,,,
15,21,3,67,2,4,08/15/2020,15,21,0,,2,2 eggs,,,,,,,,,,,,,,,,,,,
15,20,3,27,3,1,08/15/2020,15,20,0,,,,,5,,,,,,,,,,,,,,,,,
15,19,3,20,3,4,08/15/2020,15,19,1,,,,,,,,,,,,,,,,,,,,,,
15,18,3,21,2,1,08/15/2020,15,18,0,,,,,,,,,,,,,,,,,,,,,,
15,17,3,57,3,4,08/15/2020,15,17,0,,,,,,,,,,2,,,,,,,,,,,,
15,16,3,1,5,5,08/15/2020,15,16,0,,,,,8,,,,,1,,,,,,,,,,,,
15,15,3,14,3,3,08/15/2020,15,15,0,,,,,8,,,,,,,,,,,,,,,,,
15,14,3,17,3,3,08/15/2020,15,14,0,,,,,10,,,,,2,,,,,,,,,,,,
15,13,3,27,3,4,08/15/2020,15,13,0,,,,,14,,,16,,,,,,,,,,,,,,
15,12,3,68,4,2,08/15/2020,15,12,0,,,,,23,,,3,,,,,,,,,,,,,,
15,11,3,68,2,2,08/15/2020,15,11,0,,,,1,21,,,7,,,,,,,,,,,,,,
15,10,3,8,3,2,08/15/2020,15,10,0,,,,,,,,,,,,,,,,,,,,,,
15,9,3,18,3,3,08/15/2020,15,9,0,,,,,13,,,,,3,,,,,,,,,,,,
15,8,3,57,2,4,08/15/2020,15,8,0,,,,,17,,,4,,,,,,,,,,,,,,
15,7,3,17,4,3,08/15/2020,15,7,0,,,,,6,,,,,,,,,,,,,,,,,
15,6,3,31,2,3,08/15/2020,15,6,0,,1,1st/2nd ins,,5,,,,,,,,,,,,,,,,,
15,5,3,46,4,3,08/15/2020,15,5,0,,,,,1,,,,,1,,,,,,,,,,,,
15,4,3,27,4,2,08/15/2020,15,4,0,,,,,,,,,,,,,,,,,,,,,,
15,3,3,41,1,3,08/15/2020,15,3,0,,,,,,,,,,,,,,,,,,,,,,
15,2,3,29,3,4,08/15/2020,15,2,1,,,,,,,,,,,,,,,,,,,,,,
15,1,3,4,5,4,08/15/2020,15,1,0,,,,,,,,,,,,,,,,,,,,,,
14,46,4,35,5,1,08/15/2020,14,46,0,,,,,2,,,,,,,,,,,,,,,,,
14,45,4,5,1,5,08/15/2020,14,45,0,,,,,1,,,,,,,,,,,,,,,,,
14,44,4,20,2,1,08/15/2020,14,44,1,,,,,,,,,,,,,,,,,,,,,,
14,43,4,41,1,2,08/15/2020,14,43,0,,,,,5,,,3,,,,,,,,,,,,,,
14,42,4,39,1,5,08/15/2020,14,42,0,,,,,2,,,,,,,,,,,,,,,,,
14,41,4,19,2,4,08/15/2020,14,41,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
14,40,4,12,4,2,08/15/2020,14,40,1,,,,,,,,,,,,,,,,,,,,,,
14,39,4,13,2,1,08/15/2020,14,39,0,,,,,2,1,,12,,2,,,,,,,,,,,,
14,38,4,17,1,5,08/15/2020,14,38,0,,,,,11,,,,,1,,,14 white cluster eggs (could be tussock moth eggs),,,,,,,,,
14,37,4,35,4,2,08/15/2020,14,37,0,,,,,,,,,,1,,,,,,,,,,,,
14,36,4,41,2,2,08/15/2020,14,36,0,,2,"1st ins, 1 egg",,,,,,,1,,,,,,,,,,,,
14,35,4,79,2,4,08/15/2020,14,35,1,,,,,,,,,,,,,,,,,,,,,,
14,34,4,5,4,3,08/15/2020,14,34,0,,,,,,,,1,,1,,,,,,,,,,,,
14,33,4,13,3,5,08/15/2020,14,33,1,,,,,,,,,,,,,,,,,,,,,,
14,32,4,12,2,3,08/15/2020,14,32,0,,2,"1 chrysalis, 1 egg",,21,,16,,,,5,,,,,,,,,,,
14,31,4,2,1,3,08/15/2020,14,31,0,,,,,,,,,,,,,,,,,,,,,,
14,30,4,47,2,1,08/15/2020,14,30,0,,,,,12,,,2,,,,,,,,,,,,,,
14,29,4,19,1,2,08/15/2020,14,29,0,,,,,4,,,,,1,,2,,,,,,,,,,
14,28,4,46,5,2,08/15/2020,14,28,0,,1,2nd ins,,5,,,,,,,,,,,,,,,,,
14,27,4,6,5,2,08/15/2020,14,27,0,,,,,33,3,,36,,4,,,,,,,,,,,,
14,26,4,13,2,5,08/15/2020,14,26,0,,,,,6,,45,,,,,,,,,,,,,,,
14,25,3,40,4,2,08/15/2020,14,25,0,,,,,4,,,3,,1,,,,,,,,,,,,
14,24,3,31,4,4,08/15/2020,14,24,0,,,,,10,,,2,,1,,,,,,,,,,,,
14,23,3,49,4,1,08/15/2020,14,23,0,,,,,15,,,,,,1,,,,,,,,,,,
14,22,3,49,3,3,08/15/2020,14,22,0,,,,,17,,,7,,1,,,,,,,,,,,,
14,21,3,46,4,2,08/15/2020,14,21,0,,,,,12,32,,,,,,,,,,,,,,,,
14,20,3,31,4,3,08/15/2020,14,20,0,,,,,12,,350,1,,,,,,,,,,,,,,
14,19,3,30,4,2,08/15/2020,14,19,0,,,,,1,,,,,,,,,,,,,,,,,
14,18,3,62,4,3,08/15/2020,14,18,0,,,,,18,,,,,,,1,,,,,,,,,,
14,17,3,47,3,2,08/15/2020,14,17,0,,,,,3,,,,,1,,,,,,,,,,,,
14,16,3,35,2,5,08/15/2020,14,16,0,,,,1,7,,,1,,1,,,14 white cluster eggs (could be tussock moth eggs),,,,,,,,,
14,15,3,77,5,4,08/15/2020,14,15,0,,,,,8,,,,,,,,,,,,,,,,,
14,14,3,13,2,4,08/15/2020,14,14,0,,,,,3,,,,,,,,,,,,,,,,,
14,13,3,29,2,1,08/15/2020,14,13,0,,,,,,,,,,,,,,,,,,,,,,
14,12,3,35,3,1,08/15/2020,14,12,0,,,,1,1,,,3,,,,,,,,,,,,,,
14,11,3,74,2,4,08/15/2020,14,11,0,,,,,6,,,,,,,,,,,,,,,,,
14,10,3,57,3,1,08/15/2020,14,10,0,,,,,12,,,76,,,,,,,,,,,,,,
14,9,3,19,3,4,08/15/2020,14,9,0,,,,,1,,5,,,,,,,,,,,,,,,
14,8,3,7,1,5,08/15/2020,14,8,0,,1,2nd ins,,12,,,,,,,,,,,,,,,,,
14,7,3,21,1,4,08/15/2020,14,7,0,,,,1,9,,,,,,,,,,,,,,,,,
14,6,3,4,1,5,08/15/2020,14,6,0,,1,1st ins,,14,,,,,1,,,,,,,,,,,,
14,5,3,41,2,1,08/15/2020,14,5,0,,,,,1,,,,,,,,,,,,,,,,,
14,4,3,11,1,4,08/15/2020,14,4,1,,,,,,,,,,,,,,,,,,,,,,
14,3,3,21,1,3,08/15/2020,14,3,0,,,,,7,,,,,,,,,,,,,,,,,
14,2,3,21,4,5,08/15/2020,14,2,0,,,,,17,,,,,,,,,,,,,,,,,
14,1,3,57,2,3,08/15/2020,14,1,0,,,,,6,,,,,,,,,,,,,,,,,
13,46,4,68,1,2,08/15/2020,13,46,0,,,,,8,,,,,,,,,,,,,,,,,
13,45,4,19,5,1,08/15/2020,13,45,0,,,,,,,,,,,,,,,,,,,,,,
13,44,4,27,3,2,08/15/2020,13,44,0,,1,1 egg,,5,,,,,,,,,,,,,,,,,
13,43,4,1,3,1,08/15/2020,13,43,1,,,,,,,,,,,,,,,,,,,,,,
13,42,4,19,5,5,08/15/2020,13,42,0,,2,"1st ins, 1st ins",,,,,,,,,,,,,,,,,,,
13,41,4,12,1,3,08/15/2020,13,41,0,,,,,,,,,,,,,,,,,,,,,,
13,40,4,56,2,2,08/15/2020,13,40,1,,,,,,,,,,,,,,,,,,,,,,
13,39,4,5,1,3,08/15/2020,13,39,0,,,,1,7,,,,,,,,,,,,,,,,,
13,38,4,9,2,5,08/15/2020,13,38,0,,,,,,,,,,,19,,,,,,,,,,,
13,37,4,39,5,4,08/15/2020,13,37,0,,,,,3,,,,,,,,,,,,,,,,,
13,36,4,79,4,3,08/15/2020,13,36,0,,,,,30,,,23,,,2,,,,,,,,,,,
13,35,4,6,5,3,08/15/2020,13,35,0,,,,,19,,,,,,,,,,,,,,,,,
13,34,4,35,2,4,08/15/2020,13,34,0,,,,,,,,,,1,,,,,,,,,,,,
13,33,4,57,1,5,08/15/2020,13,33,1,,,,,,,,,,,,,,,,,,,,,,
13,32,4,61,3,4,08/15/2020,13,32,0,,,,,19,,1,,,3,,,,,,,,,,,,
13,31,4,1,2,5,08/15/2020,13,31,0,,,,,2,,,,,,,,,,,,,,,,,
13,30,4,7,5,1,08/15/2020,13,30,0,,,,,21,,,,,2,,,,,,,,,,,,
13,29,4,12,1,2,08/15/2020,13,29,0,,,,,12,,,,,1,,,,,,,,,,,,
13,28,4,11,1,1,08/15/2020,13,28,0,1,0,1 empty chrysalis,,1,1,,,,,,,,,,,,,,,,
13,27,4,1,2,3,08/15/2020,13,27,0,,,,,2,,,,,,,,,,,,,,,,,
13,26,4,49,1,2,08/15/2020,13,26,0,,,,,17,,,18,,,,,,,,,,,,,,
13,25,3,62,2,4,08/15/2020,13,25,0,,,,,29,,,3,,1,,,,,,,,,,,,
13,24,3,11,2,3,08/15/2020,13,24,0,,,,,10,,,1,,,,,,,,,,,,,,
13,23,3,56,4,3,08/15/2020,13,23,0,,,,,12,,,,,,,,,,,,,,,,,
13,22,3,46,3,3,08/15/2020,13,22,0,,,,,4,,25,,,,,,,,,,,,,,,
13,21,3,19,3,1,08/15/2020,13,21,0,,,,,8,,,,,,,,,,,,,,,,,
13,20,3,20,5,5,08/15/2020,13,20,0,,,,,8,,4,,,,,,,,,,,,,,,
13,19,3,72,3,2,08/15/2020,13,19,0,,,,,,,,,,,,,,,,,,,,,,
13,18,3,14,5,5,08/15/2020,13,18,0,,,,,1,,,,,1,,,,,,,,,,,,
13,17,3,14,1,2,08/15/2020,13,17,0,,1,2nd/3rd instar,2,2,,,,,,1,,,,,,,,,,,
13,16,3,61,4,3,08/15/2020,13,16,0,,,,,4,,,2,,,,,,,,,,,,,,
13,15,3,62,1,4,08/15/2020,13,15,0,,,,1,2,,,,,,,,,,,,,,,,,
13,14,3,61,5,3,08/15/2020,13,14,0,,,,,3,,,,,,,,,,,,,,,,,
13,13,3,17,1,2,08/15/2020,13,13,0,,,,1,14,,,,,8,,,,,,,,,,,,
13,12,3,13,3,3,08/15/2020,13,12,1,,,,,,,,,,,,,,,,,,,,,,
13,11,3,49,2,4,08/15/2020,13,11,0,,1,1st ins,,,,,,,,,,,,,,,,,,,
13,10,3,49,1,1,08/15/2020,13,10,0,,1,2nd ins,1,5,,,,,,,,,,,,,,,,,
13,9,3,77,4,4,08/15/2020,13,9,0,,,,,13,,,,,,,,,,,,,,,,,
13,8,3,42,2,5,08/15/2020,13,8,0,,,,,2,,,,,,,,,,,,,,,,,
13,7,3,20,2,2,08/15/2020,13,7,1,,,,,,,,,,,,,,,,,,,,,,
13,6,3,35,5,5,08/15/2020,13,6,0,,,,,,,,,,,,,,,,,,,,,,
13,5,3,77,2,5,08/15/2020,13,5,1,,,,,,,,,,,,,,,,,,,,,,
13,4,3,41,1,4,08/15/2020,13,4,0,,1,1st ins,,,,,,,,,,,,,,,,,,,
13,3,3,13,1,3,08/15/2020,13,3,0,,1,1st ins,,4,,,,,,,,,,,,,,,,,
13,2,3,39,3,1,08/15/2020,13,2,0,,,,,11,,,,,1,,,,,,,,,,,,
13,1,3,72,2,2,08/15/2020,13,1,0,,,,,2,,,,,,,,,,,,,,,,,
12,46,4,21,5,4,08/16/2020,12,46,0,,,,,3,13,,13,,,,,,,,,,,,,,
12,45,4,21,5,5,08/16/2020,12,45,0,,1,4th ins,,2,,,,,,,,,,,,,,,,,
12,44,4,64,5,2,08/16/2020,12,44,0,,,,,2,,,1,,,,,,,,,,,,,,
12,43,4,19,1,5,08/16/2020,12,43,0,,,,,4,,,,,4,,,,,,,,,,,,
12,42,4,47,5,3,08/16/2020,12,42,0,,,,,,,,,,,,,,,,,,,,,,
12,41,4,13,1,2,08/16/2020,12,41,0,,,,,,,,,,,,,,,,,,,,,,
12,40,4,45,2,2,08/16/2020,12,40,0,,1,4th ins,,,,,,,,,,,,,,,,,,,
12,39,4,68,1,1,08/16/2020,12,39,0,,2,2 eggs,,2,,,,,,,,,,,,,,,,,
12,38,4,57,2,5,08/16/2020,12,38,0,,1,1st ins,,,,,,,,,,,,,,,,,,,
12,37,4,40,4,1,08/16/2020,12,37,0,,3,"2 eggs, 1st ins",,,,,,,,,,,,,,,,,,,
12,36,4,14,4,1,08/16/2020,12,36,0,,2,"1 egg, 1st ins",,,,,,,,,,,,,,,,,,,
12,35,4,72,3,3,08/16/2020,12,35,0,,1,2nd ins,,,,,,,,,,,,,,,,,,,
12,34,4,61,1,2,08/16/2020,12,34,0,,,,,5,,,,,,,,,,,,,,,,,
12,33,4,35,5,2,08/16/2020,12,33,0,,,,,2,,,,,2,,,,,,,,,,,,
